+----------------------+------+--------+---------+-----------+
|      series id       | year | period |  value  | footnotes |
+----------------------+------+--------+---------+-----------+
| LASST090000000000006 | 2018 |  M12   | 1920729 |           |
| LASST090000000000006 | 2018 |  M11   | 1921236 |           |
| LASST090000000000006 | 2018 |  M10   | 1920665 |           |
| LASST090000000000006 | 2018 |  M09   | 1916531 |           |
| LASST090000000000006 | 2018 |  M08   | 1911008 |           |
| LASST090000000000006 | 2018 |  M07   | 1905275 |           |
| LASST090000000000006 | 2018 |  M06   | 1899978 |           |
| LASST090000000000006 | 2018 |  M05   | 1896028 |           |
| LASST090000000000006 | 2018 |  M04   | 1892836 |           |
| LASST090000000000006 | 2018 |  M03   | 1890318 |           |
| LASST090000000000006 | 2018 |  M02   | 1888653 |           |
| LASST090000000000006 | 2018 |  M01   | 1888060 |           |
| LASST090000000000006 | 2017 |  M12   | 1888386 |           |
| LASST090000000000006 | 2017 |  M11   | 1889248 |           |
| LASST090000000000006 | 2017 |  M10   | 1890324 |           |
| LASST090000000000006 | 2017 |  M09   | 1891593 |           |
| LASST090000000000006 | 2017 |  M08   | 1893308 |           |
| LASST090000000000006 | 2017 |  M07   | 1895449 |           |
| LASST090000000000006 | 2017 |  M06   | 1897927 |           |
| LASST090000000000006 | 2017 |  M05   | 1900583 |           |
| LASST090000000000006 | 2017 |  M04   | 1902876 |           |
| LASST090000000000006 | 2017 |  M03   | 1904254 |           |
| LASST090000000000006 | 2017 |  M02   | 1904343 |           |
| LASST090000000000006 | 2017 |  M01   | 1903212 |           |
| LASST090000000000006 | 2016 |  M12   | 1901464 |           |
| LASST090000000000006 | 2016 |  M11   | 1899714 |           |
| LASST090000000000006 | 2016 |  M10   | 1898293 |           |
| LASST090000000000006 | 2016 |  M09   | 1896969 |           |
| LASST090000000000006 | 2016 |  M08   | 1895431 |           |
| LASST090000000000006 | 2016 |  M07   | 1893608 |           |
| LASST090000000000006 | 2016 |  M06   | 1891355 |           |
| LASST090000000000006 | 2016 |  M05   | 1888797 |           |
| LASST090000000000006 | 2016 |  M04   | 1886355 |           |
| LASST090000000000006 | 2016 |  M03   | 1884363 |           |
| LASST090000000000006 | 2016 |  M02   | 1882799 |           |
| LASST090000000000006 | 2016 |  M01   | 1881550 |           |
| LASST090000000000006 | 2015 |  M12   | 1880475 |           |
| LASST090000000000006 | 2015 |  M11   | 1879574 |           |
| LASST090000000000006 | 2015 |  M10   | 1879169 |           |
| LASST090000000000006 | 2015 |  M09   | 1879837 |           |
| LASST090000000000006 | 2015 |  M08   | 1881733 |           |
| LASST090000000000006 | 2015 |  M07   | 1884718 |           |
| LASST090000000000006 | 2015 |  M06   | 1888633 |           |
| LASST090000000000006 | 2015 |  M05   | 1892842 |           |
| LASST090000000000006 | 2015 |  M04   | 1896619 |           |
| LASST090000000000006 | 2015 |  M03   | 1899681 |           |
| LASST090000000000006 | 2015 |  M02   | 1901804 |           |
| LASST090000000000006 | 2015 |  M01   | 1902849 |           |
