+----------------------+------+--------+---------+-----------+
|      series id       | year | period |  value  | footnotes |
+----------------------+------+--------+---------+-----------+
| LASST290000000000006 | 2018 |  M12   | 3053973 |           |
| LASST290000000000006 | 2018 |  M11   | 3053457 |           |
| LASST290000000000006 | 2018 |  M10   | 3051523 |           |
| LASST290000000000006 | 2018 |  M09   | 3048216 |           |
| LASST290000000000006 | 2018 |  M08   | 3045958 |           |
| LASST290000000000006 | 2018 |  M07   | 3046201 |           |
| LASST290000000000006 | 2018 |  M06   | 3048179 |           |
| LASST290000000000006 | 2018 |  M05   | 3051120 |           |
| LASST290000000000006 | 2018 |  M04   | 3053455 |           |
| LASST290000000000006 | 2018 |  M03   | 3054487 |           |
| LASST290000000000006 | 2018 |  M02   | 3054583 |           |
| LASST290000000000006 | 2018 |  M01   | 3055212 |           |
| LASST290000000000006 | 2017 |  M12   | 3056956 |           |
| LASST290000000000006 | 2017 |  M11   | 3059044 |           |
| LASST290000000000006 | 2017 |  M10   | 3060808 |           |
| LASST290000000000006 | 2017 |  M09   | 3062004 |           |
| LASST290000000000006 | 2017 |  M08   | 3062452 |           |
| LASST290000000000006 | 2017 |  M07   | 3062063 |           |
| LASST290000000000006 | 2017 |  M06   | 3061345 |           |
| LASST290000000000006 | 2017 |  M05   | 3060923 |           |
| LASST290000000000006 | 2017 |  M04   | 3060716 |           |
| LASST290000000000006 | 2017 |  M03   | 3061001 |           |
| LASST290000000000006 | 2017 |  M02   | 3062157 |           |
| LASST290000000000006 | 2017 |  M01   | 3064238 |           |
| LASST290000000000006 | 2016 |  M12   | 3067497 |           |
| LASST290000000000006 | 2016 |  M11   | 3072095 |           |
| LASST290000000000006 | 2016 |  M10   | 3077185 |           |
| LASST290000000000006 | 2016 |  M09   | 3081265 |           |
| LASST290000000000006 | 2016 |  M08   | 3083736 |           |
| LASST290000000000006 | 2016 |  M07   | 3084825 |           |
| LASST290000000000006 | 2016 |  M06   | 3084824 |           |
| LASST290000000000006 | 2016 |  M05   | 3084436 |           |
| LASST290000000000006 | 2016 |  M04   | 3084383 |           |
| LASST290000000000006 | 2016 |  M03   | 3084852 |           |
| LASST290000000000006 | 2016 |  M02   | 3084910 |           |
| LASST290000000000006 | 2016 |  M01   | 3083586 |           |
| LASST290000000000006 | 2015 |  M12   | 3080629 |           |
| LASST290000000000006 | 2015 |  M11   | 3076368 |           |
| LASST290000000000006 | 2015 |  M10   | 3072242 |           |
| LASST290000000000006 | 2015 |  M09   | 3070368 |           |
| LASST290000000000006 | 2015 |  M08   | 3071004 |           |
| LASST290000000000006 | 2015 |  M07   | 3073232 |           |
| LASST290000000000006 | 2015 |  M06   | 3076291 |           |
| LASST290000000000006 | 2015 |  M05   | 3078795 |           |
| LASST290000000000006 | 2015 |  M04   | 3079381 |           |
| LASST290000000000006 | 2015 |  M03   | 3077761 |           |
| LASST290000000000006 | 2015 |  M02   | 3074563 |           |
| LASST290000000000006 | 2015 |  M01   | 3070649 |           |
| LASST290000000000006 | 2014 |  M12   | 3066576 |           |
| LASST290000000000006 | 2014 |  M11   | 3062698 |           |
| LASST290000000000006 | 2014 |  M10   | 3058716 |           |
| LASST290000000000006 | 2014 |  M09   | 3053732 |           |
| LASST290000000000006 | 2014 |  M08   | 3048411 |           |
