+----------------------+------+--------+---------+-----------+
|      series id       | year | period |  value  | footnotes |
+----------------------+------+--------+---------+-----------+
| LASST240000000000006 | 2008 |  M12   | 3026042 |           |
| LASST240000000000006 | 2008 |  M11   | 3022477 |           |
| LASST240000000000006 | 2008 |  M10   | 3018207 |           |
| LASST240000000000006 | 2008 |  M09   | 3013634 |           |
| LASST240000000000006 | 2008 |  M08   | 3009085 |           |
| LASST240000000000006 | 2008 |  M07   | 3004426 |           |
| LASST240000000000006 | 2008 |  M06   | 2999538 |           |
| LASST240000000000006 | 2008 |  M05   | 2994717 |           |
| LASST240000000000006 | 2008 |  M04   | 2990264 |           |
| LASST240000000000006 | 2008 |  M03   | 2986217 |           |
| LASST240000000000006 | 2008 |  M02   | 2982769 |           |
| LASST240000000000006 | 2008 |  M01   | 2979991 |           |
| LASST240000000000006 | 2007 |  M12   | 2977656 |           |
| LASST240000000000006 | 2007 |  M11   | 2975689 |           |
| LASST240000000000006 | 2007 |  M10   | 2973802 |           |
| LASST240000000000006 | 2007 |  M09   | 2971577 |           |
| LASST240000000000006 | 2007 |  M08   | 2969124 |           |
| LASST240000000000006 | 2007 |  M07   | 2966862 |           |
| LASST240000000000006 | 2007 |  M06   | 2965230 |           |
| LASST240000000000006 | 2007 |  M05   | 2964741 |           |
| LASST240000000000006 | 2007 |  M04   | 2965743 |           |
| LASST240000000000006 | 2007 |  M03   | 2968053 |           |
| LASST240000000000006 | 2007 |  M02   | 2970937 |           |
| LASST240000000000006 | 2007 |  M01   | 2973568 |           |
| LASST240000000000006 | 2006 |  M12   | 2975332 |           |
| LASST240000000000006 | 2006 |  M11   | 2975713 |           |
| LASST240000000000006 | 2006 |  M10   | 2974895 |           |
| LASST240000000000006 | 2006 |  M09   | 2973411 |           |
| LASST240000000000006 | 2006 |  M08   | 2971488 |           |
| LASST240000000000006 | 2006 |  M07   | 2969179 |           |
| LASST240000000000006 | 2006 |  M06   | 2966266 |           |
| LASST240000000000006 | 2006 |  M05   | 2962281 |           |
| LASST240000000000006 | 2006 |  M04   | 2957212 |           |
| LASST240000000000006 | 2006 |  M03   | 2951704 |           |
| LASST240000000000006 | 2006 |  M02   | 2946596 |           |
| LASST240000000000006 | 2006 |  M01   | 2942501 |           |
| LASST240000000000006 | 2005 |  M12   | 2939622 |           |
| LASST240000000000006 | 2005 |  M11   | 2937660 |           |
| LASST240000000000006 | 2005 |  M10   | 2936040 |           |
| LASST240000000000006 | 2005 |  M09   | 2934284 |           |
| LASST240000000000006 | 2005 |  M08   | 2931920 |           |
| LASST240000000000006 | 2005 |  M07   | 2928758 |           |
| LASST240000000000006 | 2005 |  M06   | 2924870 |           |
| LASST240000000000006 | 2005 |  M05   | 2920572 |           |
| LASST240000000000006 | 2005 |  M04   | 2916192 |           |
| LASST240000000000006 | 2005 |  M03   | 2911986 |           |
| LASST240000000000006 | 2005 |  M02   | 2907876 |           |
| LASST240000000000006 | 2005 |  M01   | 2903886 |           |
| LASST240000000000006 | 2004 |  M12   | 2900380 |           |
| LASST240000000000006 | 2004 |  M11   | 2897572 |           |
| LASST240000000000006 | 2004 |  M10   | 2895250 |           |
| LASST240000000000006 | 2004 |  M09   | 2892914 |           |
| LASST240000000000006 | 2004 |  M08   | 2890465 |           |
| LASST240000000000006 | 2004 |  M07   | 2887986 |           |
| LASST240000000000006 | 2004 |  M06   | 2885801 |           |
| LASST240000000000006 | 2004 |  M05   | 2884234 |           |
| LASST240000000000006 | 2004 |  M04   | 2883319 |           |
| LASST240000000000006 | 2004 |  M03   | 2882968 |           |
| LASST240000000000006 | 2004 |  M02   | 2882912 |           |
| LASST240000000000006 | 2004 |  M01   | 2882808 |           |
| LASST240000000000006 | 2003 |  M12   | 2882415 |           |
| LASST240000000000006 | 2003 |  M11   | 2882180 |           |
| LASST240000000000006 | 2003 |  M10   | 2882647 |           |
| LASST240000000000006 | 2003 |  M09   | 2883901 |           |
| LASST240000000000006 | 2003 |  M08   | 2885537 |           |
| LASST240000000000006 | 2003 |  M07   | 2886767 |           |
| LASST240000000000006 | 2003 |  M06   | 2886894 |           |
| LASST240000000000006 | 2003 |  M05   | 2885496 |           |
| LASST240000000000006 | 2003 |  M04   | 2882676 |           |
| LASST240000000000006 | 2003 |  M03   | 2878943 |           |
| LASST240000000000006 | 2003 |  M02   | 2875336 |           |
| LASST240000000000006 | 2003 |  M01   | 2872843 |           |
| LASST240000000000006 | 2002 |  M12   | 2871516 |           |
| LASST240000000000006 | 2002 |  M11   | 2870874 |           |
| LASST240000000000006 | 2002 |  M10   | 2870541 |           |
| LASST240000000000006 | 2002 |  M09   | 2870452 |           |
| LASST240000000000006 | 2002 |  M08   | 2870484 |           |
| LASST240000000000006 | 2002 |  M07   | 2870717 |           |
| LASST240000000000006 | 2002 |  M06   | 2871039 |           |
| LASST240000000000006 | 2002 |  M05   | 2871170 |           |
| LASST240000000000006 | 2002 |  M04   | 2870846 |           |
| LASST240000000000006 | 2002 |  M03   | 2869786 |           |
| LASST240000000000006 | 2002 |  M02   | 2867713 |           |
| LASST240000000000006 | 2002 |  M01   | 2864368 |           |
| LASST240000000000006 | 2001 |  M12   | 2859975 |           |
| LASST240000000000006 | 2001 |  M11   | 2854957 |           |
| LASST240000000000006 | 2001 |  M10   | 2849473 |           |
| LASST240000000000006 | 2001 |  M09   | 2843778 |           |
| LASST240000000000006 | 2001 |  M08   | 2838385 |           |
| LASST240000000000006 | 2001 |  M07   | 2833819 |           |
| LASST240000000000006 | 2001 |  M06   | 2830529 |           |
| LASST240000000000006 | 2001 |  M05   | 2828978 |           |
| LASST240000000000006 | 2001 |  M04   | 2828897 |           |
| LASST240000000000006 | 2001 |  M03   | 2829343 |           |
| LASST240000000000006 | 2001 |  M02   | 2829454 |           |
| LASST240000000000006 | 2001 |  M01   | 2828582 |           |
| LASST240000000000006 | 2000 |  M12   | 2826117 |           |
| LASST240000000000006 | 2000 |  M11   | 2821958 |           |
| LASST240000000000006 | 2000 |  M10   | 2816750 |           |
| LASST240000000000006 | 2000 |  M09   | 2811536 |           |
| LASST240000000000006 | 2000 |  M08   | 2807112 |           |
| LASST240000000000006 | 2000 |  M07   | 2803762 |           |
| LASST240000000000006 | 2000 |  M06   | 2801220 |           |
| LASST240000000000006 | 2000 |  M05   | 2798681 |           |
| LASST240000000000006 | 2000 |  M04   | 2795579 |           |
| LASST240000000000006 | 2000 |  M03   | 2791844 |           |
| LASST240000000000006 | 2000 |  M02   | 2787422 |           |
| LASST240000000000006 | 2000 |  M01   | 2782556 |           |
| LASST240000000000006 | 1999 |  M12   | 2777980 |           |
| LASST240000000000006 | 1999 |  M11   | 2774028 |           |
| LASST240000000000006 | 1999 |  M10   | 2770614 |           |
| LASST240000000000006 | 1999 |  M09   | 2767775 |           |
| LASST240000000000006 | 1999 |  M08   | 2765460 |           |
| LASST240000000000006 | 1999 |  M07   | 2763767 |           |
| LASST240000000000006 | 1999 |  M06   | 2762786 |           |
| LASST240000000000006 | 1999 |  M05   | 2762419 |           |
| LASST240000000000006 | 1999 |  M04   | 2762312 |           |
| LASST240000000000006 | 1999 |  M03   | 2762133 |           |
| LASST240000000000006 | 1999 |  M02   | 2761708 |           |
| LASST240000000000006 | 1999 |  M01   | 2761219 |           |
+----------------------+------+--------+---------+-----------+
