+----------------------+------+--------+---------+-----------+
|      series id       | year | period |  value  | footnotes |
+----------------------+------+--------+---------+-----------+
| LASST180000000000006 | 2018 |  M12   | 3392278 |           |
| LASST180000000000006 | 2018 |  M11   | 3392174 |           |
| LASST180000000000006 | 2018 |  M10   | 3391482 |           |
| LASST180000000000006 | 2018 |  M09   | 3389372 |           |
| LASST180000000000006 | 2018 |  M08   | 3387383 |           |
| LASST180000000000006 | 2018 |  M07   | 3386281 |           |
| LASST180000000000006 | 2018 |  M06   | 3384789 |           |
| LASST180000000000006 | 2018 |  M05   | 3382425 |           |
| LASST180000000000006 | 2018 |  M04   | 3378028 |           |
| LASST180000000000006 | 2018 |  M03   | 3371145 |           |
| LASST180000000000006 | 2018 |  M02   | 3363088 |           |
| LASST180000000000006 | 2018 |  M01   | 3356351 |           |
| LASST180000000000006 | 2017 |  M12   | 3351945 |           |
| LASST180000000000006 | 2017 |  M11   | 3349466 |           |
| LASST180000000000006 | 2017 |  M10   | 3347813 |           |
| LASST180000000000006 | 2017 |  M09   | 3345895 |           |
| LASST180000000000006 | 2017 |  M08   | 3342930 |           |
| LASST180000000000006 | 2017 |  M07   | 3338490 |           |
| LASST180000000000006 | 2017 |  M06   | 3333501 |           |
| LASST180000000000006 | 2017 |  M05   | 3329345 |           |
| LASST180000000000006 | 2017 |  M04   | 3326253 |           |
| LASST180000000000006 | 2017 |  M03   | 3324288 |           |
| LASST180000000000006 | 2017 |  M02   | 3323224 |           |
| LASST180000000000006 | 2017 |  M01   | 3322720 |           |
| LASST180000000000006 | 2016 |  M12   | 3323233 |           |
| LASST180000000000006 | 2016 |  M11   | 3324853 |           |
| LASST180000000000006 | 2016 |  M10   | 3326919 |           |
| LASST180000000000006 | 2016 |  M09   | 3328747 |           |
| LASST180000000000006 | 2016 |  M08   | 3330331 |           |
| LASST180000000000006 | 2016 |  M07   | 3332135 |           |
| LASST180000000000006 | 2016 |  M06   | 3333746 |           |
| LASST180000000000006 | 2016 |  M05   | 3334820 |           |
| LASST180000000000006 | 2016 |  M04   | 3335171 |           |
| LASST180000000000006 | 2016 |  M03   | 3334012 |           |
| LASST180000000000006 | 2016 |  M02   | 3329771 |           |
| LASST180000000000006 | 2016 |  M01   | 3321469 |           |
| LASST180000000000006 | 2015 |  M12   | 3309573 |           |
| LASST180000000000006 | 2015 |  M11   | 3295885 |           |
| LASST180000000000006 | 2015 |  M10   | 3283405 |           |
| LASST180000000000006 | 2015 |  M09   | 3274236 |           |
| LASST180000000000006 | 2015 |  M08   | 3268066 |           |
| LASST180000000000006 | 2015 |  M07   | 3263239 |           |
| LASST180000000000006 | 2015 |  M06   | 3259138 |           |
| LASST180000000000006 | 2015 |  M05   | 3255347 |           |
| LASST180000000000006 | 2015 |  M04   | 3251595 |           |
| LASST180000000000006 | 2015 |  M03   | 3248873 |           |
| LASST180000000000006 | 2015 |  M02   | 3247784 |           |
| LASST180000000000006 | 2015 |  M01   | 3247861 |           |
