+----------------------+------+--------+---------+-----------+
|      series id       | year | period |  value  | footnotes |
+----------------------+------+--------+---------+-----------+
| LASST050000000000006 | 2008 |  M12   | 1373717 |           |
| LASST050000000000006 | 2008 |  M11   | 1375782 |           |
| LASST050000000000006 | 2008 |  M10   | 1377361 |           |
| LASST050000000000006 | 2008 |  M09   | 1378258 |           |
| LASST050000000000006 | 2008 |  M08   | 1378339 |           |
| LASST050000000000006 | 2008 |  M07   | 1377649 |           |
| LASST050000000000006 | 2008 |  M06   | 1376388 |           |
| LASST050000000000006 | 2008 |  M05   | 1375005 |           |
| LASST050000000000006 | 2008 |  M04   | 1373905 |           |
| LASST050000000000006 | 2008 |  M03   | 1373075 |           |
| LASST050000000000006 | 2008 |  M02   | 1372373 |           |
| LASST050000000000006 | 2008 |  M01   | 1371702 |           |
| LASST050000000000006 | 2007 |  M12   | 1370993 |           |
| LASST050000000000006 | 2007 |  M11   | 1370296 |           |
| LASST050000000000006 | 2007 |  M10   | 1369630 |           |
| LASST050000000000006 | 2007 |  M09   | 1368937 |           |
| LASST050000000000006 | 2007 |  M08   | 1368429 |           |
| LASST050000000000006 | 2007 |  M07   | 1368288 |           |
| LASST050000000000006 | 2007 |  M06   | 1368485 |           |
| LASST050000000000006 | 2007 |  M05   | 1368861 |           |
| LASST050000000000006 | 2007 |  M04   | 1369275 |           |
| LASST050000000000006 | 2007 |  M03   | 1369593 |           |
| LASST050000000000006 | 2007 |  M02   | 1369549 |           |
| LASST050000000000006 | 2007 |  M01   | 1368952 |           |
| LASST050000000000006 | 2006 |  M12   | 1367842 |           |
| LASST050000000000006 | 2006 |  M11   | 1366384 |           |
| LASST050000000000006 | 2006 |  M10   | 1364981 |           |
| LASST050000000000006 | 2006 |  M09   | 1364125 |           |
| LASST050000000000006 | 2006 |  M08   | 1363987 |           |
| LASST050000000000006 | 2006 |  M07   | 1364446 |           |
| LASST050000000000006 | 2006 |  M06   | 1365314 |           |
| LASST050000000000006 | 2006 |  M05   | 1366148 |           |
| LASST050000000000006 | 2006 |  M04   | 1366445 |           |
| LASST050000000000006 | 2006 |  M03   | 1365983 |           |
| LASST050000000000006 | 2006 |  M02   | 1364932 |           |
| LASST050000000000006 | 2006 |  M01   | 1363542 |           |
| LASST050000000000006 | 2005 |  M12   | 1362062 |           |
| LASST050000000000006 | 2005 |  M11   | 1360553 |           |
| LASST050000000000006 | 2005 |  M10   | 1358842 |           |
| LASST050000000000006 | 2005 |  M09   | 1356821 |           |
| LASST050000000000006 | 2005 |  M08   | 1354200 |           |
| LASST050000000000006 | 2005 |  M07   | 1350816 |           |
| LASST050000000000006 | 2005 |  M06   | 1346646 |           |
