+----------------------+------+--------+--------+-----------+
|      series id       | year | period | value  | footnotes |
+----------------------+------+--------+--------+-----------+
| LASST150000000000006 | 2008 |  M12   | 634791 |           |
| LASST150000000000006 | 2008 |  M11   | 636024 |           |
| LASST150000000000006 | 2008 |  M10   | 637383 |           |
| LASST150000000000006 | 2008 |  M09   | 638797 |           |
| LASST150000000000006 | 2008 |  M08   | 640136 |           |
| LASST150000000000006 | 2008 |  M07   | 641232 |           |
| LASST150000000000006 | 2008 |  M06   | 641937 |           |
| LASST150000000000006 | 2008 |  M05   | 642213 |           |
| LASST150000000000006 | 2008 |  M04   | 642055 |           |
| LASST150000000000006 | 2008 |  M03   | 641492 |           |
| LASST150000000000006 | 2008 |  M02   | 640651 |           |
| LASST150000000000006 | 2008 |  M01   | 639620 |           |
| LASST150000000000006 | 2007 |  M12   | 638468 |           |
| LASST150000000000006 | 2007 |  M11   | 637357 |           |
| LASST150000000000006 | 2007 |  M10   | 636486 |           |
| LASST150000000000006 | 2007 |  M09   | 635971 |           |
| LASST150000000000006 | 2007 |  M08   | 635928 |           |
| LASST150000000000006 | 2007 |  M07   | 636426 |           |
| LASST150000000000006 | 2007 |  M06   | 637381 |           |
| LASST150000000000006 | 2007 |  M05   | 638583 |           |
| LASST150000000000006 | 2007 |  M04   | 639825 |           |
| LASST150000000000006 | 2007 |  M03   | 640924 |           |
| LASST150000000000006 | 2007 |  M02   | 641708 |           |
| LASST150000000000006 | 2007 |  M01   | 642117 |           |
| LASST150000000000006 | 2006 |  M12   | 642158 |           |
| LASST150000000000006 | 2006 |  M11   | 641831 |           |
| LASST150000000000006 | 2006 |  M10   | 641194 |           |
| LASST150000000000006 | 2006 |  M09   | 640383 |           |
| LASST150000000000006 | 2006 |  M08   | 639519 |           |
| LASST150000000000006 | 2006 |  M07   | 638666 |           |
| LASST150000000000006 | 2006 |  M06   | 637851 |           |
| LASST150000000000006 | 2006 |  M05   | 637075 |           |
| LASST150000000000006 | 2006 |  M04   | 636333 |           |
| LASST150000000000006 | 2006 |  M03   | 635644 |           |
| LASST150000000000006 | 2006 |  M02   | 635058 |           |
| LASST150000000000006 | 2006 |  M01   | 634584 |           |
| LASST150000000000006 | 2005 |  M12   | 634192 |           |
| LASST150000000000006 | 2005 |  M11   | 633728 |           |
| LASST150000000000006 | 2005 |  M10   | 632984 |           |
| LASST150000000000006 | 2005 |  M09   | 631847 |           |
| LASST150000000000006 | 2005 |  M08   | 630269 |           |
| LASST150000000000006 | 2005 |  M07   | 628344 |           |
| LASST150000000000006 | 2005 |  M06   | 626274 |           |
| LASST150000000000006 | 2005 |  M05   | 624246 |           |
| LASST150000000000006 | 2005 |  M04   | 622409 |           |
| LASST150000000000006 | 2005 |  M03   | 620871 |           |
| LASST150000000000006 | 2005 |  M02   | 619544 |           |
| LASST150000000000006 | 2005 |  M01   | 618291 |           |
| LASST150000000000006 | 2004 |  M12   | 617036 |           |
| LASST150000000000006 | 2004 |  M11   | 615778 |           |
| LASST150000000000006 | 2004 |  M10   | 614534 |           |
| LASST150000000000006 | 2004 |  M09   | 613307 |           |
| LASST150000000000006 | 2004 |  M08   | 612139 |           |
| LASST150000000000006 | 2004 |  M07   | 611058 |           |
| LASST150000000000006 | 2004 |  M06   | 610046 |           |
| LASST150000000000006 | 2004 |  M05   | 609115 |           |
| LASST150000000000006 | 2004 |  M04   | 608217 |           |
| LASST150000000000006 | 2004 |  M03   | 607309 |           |
| LASST150000000000006 | 2004 |  M02   | 606451 |           |
| LASST150000000000006 | 2004 |  M01   | 605696 |           |
| LASST150000000000006 | 2003 |  M12   | 605037 |           |
| LASST150000000000006 | 2003 |  M11   | 604518 |           |
| LASST150000000000006 | 2003 |  M10   | 604147 |           |
| LASST150000000000006 | 2003 |  M09   | 603867 |           |
| LASST150000000000006 | 2003 |  M08   | 603616 |           |
| LASST150000000000006 | 2003 |  M07   | 603338 |           |
| LASST150000000000006 | 2003 |  M06   | 603062 |           |
| LASST150000000000006 | 2003 |  M05   | 602759 |           |
| LASST150000000000006 | 2003 |  M04   | 602346 |           |
| LASST150000000000006 | 2003 |  M03   | 601773 |           |
| LASST150000000000006 | 2003 |  M02   | 601082 |           |
| LASST150000000000006 | 2003 |  M01   | 600369 |           |
| LASST150000000000006 | 2002 |  M12   | 599738 |           |
| LASST150000000000006 | 2002 |  M11   | 599269 |           |
| LASST150000000000006 | 2002 |  M10   | 599081 |           |
| LASST150000000000006 | 2002 |  M09   | 599174 |           |
| LASST150000000000006 | 2002 |  M08   | 599445 |           |
| LASST150000000000006 | 2002 |  M07   | 599813 |           |
| LASST150000000000006 | 2002 |  M06   | 600235 |           |
| LASST150000000000006 | 2002 |  M05   | 600777 |           |
| LASST150000000000006 | 2002 |  M04   | 601660 |           |
| LASST150000000000006 | 2002 |  M03   | 602963 |           |
| LASST150000000000006 | 2002 |  M02   | 604597 |           |
| LASST150000000000006 | 2002 |  M01   | 606336 |           |
| LASST150000000000006 | 2001 |  M12   | 607947 |           |
| LASST150000000000006 | 2001 |  M11   | 609224 |           |
| LASST150000000000006 | 2001 |  M10   | 610015 |           |
| LASST150000000000006 | 2001 |  M09   | 610436 |           |
| LASST150000000000006 | 2001 |  M08   | 610738 |           |
| LASST150000000000006 | 2001 |  M07   | 611068 |           |
| LASST150000000000006 | 2001 |  M06   | 611453 |           |
| LASST150000000000006 | 2001 |  M05   | 611794 |           |
| LASST150000000000006 | 2001 |  M04   | 611891 |           |
| LASST150000000000006 | 2001 |  M03   | 611587 |           |
| LASST150000000000006 | 2001 |  M02   | 610857 |           |
| LASST150000000000006 | 2001 |  M01   | 609767 |           |
| LASST150000000000006 | 2000 |  M12   | 608459 |           |
| LASST150000000000006 | 2000 |  M11   | 607116 |           |
| LASST150000000000006 | 2000 |  M10   | 605983 |           |
| LASST150000000000006 | 2000 |  M09   | 605219 |           |
| LASST150000000000006 | 2000 |  M08   | 604851 |           |
| LASST150000000000006 | 2000 |  M07   | 604857 |           |
| LASST150000000000006 | 2000 |  M06   | 605133 |           |
| LASST150000000000006 | 2000 |  M05   | 605553 |           |
| LASST150000000000006 | 2000 |  M04   | 605946 |           |
| LASST150000000000006 | 2000 |  M03   | 606226 |           |
| LASST150000000000006 | 2000 |  M02   | 606306 |           |
| LASST150000000000006 | 2000 |  M01   | 606200 |           |
| LASST150000000000006 | 1999 |  M12   | 605956 |           |
| LASST150000000000006 | 1999 |  M11   | 605607 |           |
| LASST150000000000006 | 1999 |  M10   | 605132 |           |
| LASST150000000000006 | 1999 |  M09   | 604516 |           |
| LASST150000000000006 | 1999 |  M08   | 603786 |           |
| LASST150000000000006 | 1999 |  M07   | 602987 |           |
| LASST150000000000006 | 1999 |  M06   | 602167 |           |
| LASST150000000000006 | 1999 |  M05   | 601442 |           |
| LASST150000000000006 | 1999 |  M04   | 600922 |           |
| LASST150000000000006 | 1999 |  M03   | 600667 |           |
| LASST150000000000006 | 1999 |  M02   | 600788 |           |
| LASST150000000000006 | 1999 |  M01   | 601291 |           |
+----------------------+------+--------+--------+-----------+
