+----------------------+------+--------+---------+-----------+
|      series id       | year | period |  value  | footnotes |
+----------------------+------+--------+---------+-----------+
| LASST260000000000006 | 2018 |  M12   | 4903093 |           |
| LASST260000000000006 | 2018 |  M11   | 4902200 |           |
| LASST260000000000006 | 2018 |  M10   | 4899554 |           |
| LASST260000000000006 | 2018 |  M09   | 4895817 |           |
| LASST260000000000006 | 2018 |  M08   | 4893937 |           |
| LASST260000000000006 | 2018 |  M07   | 4895698 |           |
| LASST260000000000006 | 2018 |  M06   | 4899616 |           |
| LASST260000000000006 | 2018 |  M05   | 4904113 |           |
| LASST260000000000006 | 2018 |  M04   | 4906536 |           |
| LASST260000000000006 | 2018 |  M03   | 4905387 |           |
| LASST260000000000006 | 2018 |  M02   | 4901852 |           |
| LASST260000000000006 | 2018 |  M01   | 4899261 |           |
| LASST260000000000006 | 2017 |  M12   | 4898923 |           |
| LASST260000000000006 | 2017 |  M11   | 4899744 |           |
| LASST260000000000006 | 2017 |  M10   | 4899827 |           |
| LASST260000000000006 | 2017 |  M09   | 4897871 |           |
| LASST260000000000006 | 2017 |  M08   | 4893146 |           |
| LASST260000000000006 | 2017 |  M07   | 4886041 |           |
| LASST260000000000006 | 2017 |  M06   | 4878826 |           |
| LASST260000000000006 | 2017 |  M05   | 4874030 |           |
| LASST260000000000006 | 2017 |  M04   | 4872303 |           |
| LASST260000000000006 | 2017 |  M03   | 4873461 |           |
| LASST260000000000006 | 2017 |  M02   | 4875934 |           |
| LASST260000000000006 | 2017 |  M01   | 4877517 |           |
| LASST260000000000006 | 2016 |  M12   | 4877569 |           |
| LASST260000000000006 | 2016 |  M11   | 4875760 |           |
| LASST260000000000006 | 2016 |  M10   | 4871848 |           |
| LASST260000000000006 | 2016 |  M09   | 4865996 |           |
| LASST260000000000006 | 2016 |  M08   | 4859258 |           |
| LASST260000000000006 | 2016 |  M07   | 4852867 |           |
| LASST260000000000006 | 2016 |  M06   | 4846735 |           |
| LASST260000000000006 | 2016 |  M05   | 4840938 |           |
| LASST260000000000006 | 2016 |  M04   | 4835465 |           |
| LASST260000000000006 | 2016 |  M03   | 4829617 |           |
| LASST260000000000006 | 2016 |  M02   | 4821452 |           |
| LASST260000000000006 | 2016 |  M01   | 4809741 |           |
| LASST260000000000006 | 2015 |  M12   | 4795127 |           |
| LASST260000000000006 | 2015 |  M11   | 4779565 |           |
| LASST260000000000006 | 2015 |  M10   | 4766493 |           |
| LASST260000000000006 | 2015 |  M09   | 4758508 |           |
| LASST260000000000006 | 2015 |  M08   | 4754957 |           |
| LASST260000000000006 | 2015 |  M07   | 4753567 |           |
| LASST260000000000006 | 2015 |  M06   | 4753076 |           |
| LASST260000000000006 | 2015 |  M05   | 4752261 |           |
| LASST260000000000006 | 2015 |  M04   | 4750400 |           |
| LASST260000000000006 | 2015 |  M03   | 4748848 |           |
| LASST260000000000006 | 2015 |  M02   | 4749441 |           |
| LASST260000000000006 | 2015 |  M01   | 4752926 |           |
| LASST260000000000006 | 2014 |  M12   | 4758582 |           |
| LASST260000000000006 | 2014 |  M11   | 4764938 |           |
| LASST260000000000006 | 2014 |  M10   | 4769249 |           |
| LASST260000000000006 | 2014 |  M09   | 4769352 |           |
| LASST260000000000006 | 2014 |  M08   | 4766783 |           |
| LASST260000000000006 | 2014 |  M07   | 4764355 |           |
| LASST260000000000006 | 2014 |  M06   | 4762982 |           |
| LASST260000000000006 | 2014 |  M05   | 4761733 |           |
| LASST260000000000006 | 2014 |  M04   | 4760159 |           |
| LASST260000000000006 | 2014 |  M03   | 4756613 |           |
| LASST260000000000006 | 2014 |  M02   | 4751001 |           |
| LASST260000000000006 | 2014 |  M01   | 4744732 |           |
| LASST260000000000006 | 2013 |  M12   | 4732893 |           |
| LASST260000000000006 | 2013 |  M11   | 4729736 |           |
| LASST260000000000006 | 2013 |  M10   | 4730318 |           |
| LASST260000000000006 | 2013 |  M09   | 4734194 |           |
| LASST260000000000006 | 2013 |  M08   | 4737880 |           |
| LASST260000000000006 | 2013 |  M07   | 4737307 |           |
| LASST260000000000006 | 2013 |  M06   | 4732138 |           |
| LASST260000000000006 | 2013 |  M05   | 4724984 |           |
