+----------------------+------+--------+--------+-----------+
|      series id       | year | period | value  | footnotes |
+----------------------+------+--------+--------+-----------+
| LASST230000000000006 | 2018 |  M12   | 698314 |           |
| LASST230000000000006 | 2018 |  M11   | 698260 |           |
| LASST230000000000006 | 2018 |  M10   | 698226 |           |
| LASST230000000000006 | 2018 |  M09   | 698269 |           |
| LASST230000000000006 | 2018 |  M08   | 698407 |           |
| LASST230000000000006 | 2018 |  M07   | 698716 |           |
| LASST230000000000006 | 2018 |  M06   | 698979 |           |
| LASST230000000000006 | 2018 |  M05   | 699231 |           |
| LASST230000000000006 | 2018 |  M04   | 699366 |           |
| LASST230000000000006 | 2018 |  M03   | 699311 |           |
| LASST230000000000006 | 2018 |  M02   | 699111 |           |
| LASST230000000000006 | 2018 |  M01   | 698887 |           |
| LASST230000000000006 | 2017 |  M12   | 698714 |           |
| LASST230000000000006 | 2017 |  M11   | 698596 |           |
| LASST230000000000006 | 2017 |  M10   | 698522 |           |
| LASST230000000000006 | 2017 |  M09   | 698463 |           |
| LASST230000000000006 | 2017 |  M08   | 698420 |           |
| LASST230000000000006 | 2017 |  M07   | 698377 |           |
| LASST230000000000006 | 2017 |  M06   | 698353 |           |
| LASST230000000000006 | 2017 |  M05   | 698373 |           |
| LASST230000000000006 | 2017 |  M04   | 698411 |           |
| LASST230000000000006 | 2017 |  M03   | 698442 |           |
| LASST230000000000006 | 2017 |  M02   | 698364 |           |
| LASST230000000000006 | 2017 |  M01   | 698091 |           |
| LASST230000000000006 | 2016 |  M12   | 697633 |           |
| LASST230000000000006 | 2016 |  M11   | 696983 |           |
| LASST230000000000006 | 2016 |  M10   | 696110 |           |
| LASST230000000000006 | 2016 |  M09   | 695033 |           |
| LASST230000000000006 | 2016 |  M08   | 693783 |           |
| LASST230000000000006 | 2016 |  M07   | 692416 |           |
| LASST230000000000006 | 2016 |  M06   | 690985 |           |
| LASST230000000000006 | 2016 |  M05   | 689498 |           |
| LASST230000000000006 | 2016 |  M04   | 687973 |           |
| LASST230000000000006 | 2016 |  M03   | 686415 |           |
| LASST230000000000006 | 2016 |  M02   | 684852 |           |
| LASST230000000000006 | 2016 |  M01   | 683357 |           |
