+----------------------+------+--------+---------+-----------+
|      series id       | year | period |  value  | footnotes |
+----------------------+------+--------+---------+-----------+
| LASST260000000000006 | 2008 |  M12   | 4870344 |           |
| LASST260000000000006 | 2008 |  M11   | 4885217 |           |
| LASST260000000000006 | 2008 |  M10   | 4898150 |           |
| LASST260000000000006 | 2008 |  M09   | 4909036 |           |
| LASST260000000000006 | 2008 |  M08   | 4917986 |           |
| LASST260000000000006 | 2008 |  M07   | 4924382 |           |
| LASST260000000000006 | 2008 |  M06   | 4928308 |           |
| LASST260000000000006 | 2008 |  M05   | 4931729 |           |
| LASST260000000000006 | 2008 |  M04   | 4936844 |           |
| LASST260000000000006 | 2008 |  M03   | 4944522 |           |
| LASST260000000000006 | 2008 |  M02   | 4954730 |           |
| LASST260000000000006 | 2008 |  M01   | 4966399 |           |
| LASST260000000000006 | 2007 |  M12   | 4977490 |           |
| LASST260000000000006 | 2007 |  M11   | 4986772 |           |
| LASST260000000000006 | 2007 |  M10   | 4993215 |           |
| LASST260000000000006 | 2007 |  M09   | 4996814 |           |
| LASST260000000000006 | 2007 |  M08   | 4999204 |           |
| LASST260000000000006 | 2007 |  M07   | 5001935 |           |
| LASST260000000000006 | 2007 |  M06   | 5006340 |           |
| LASST260000000000006 | 2007 |  M05   | 5013124 |           |
| LASST260000000000006 | 2007 |  M04   | 5022525 |           |
| LASST260000000000006 | 2007 |  M03   | 5033830 |           |
| LASST260000000000006 | 2007 |  M02   | 5045302 |           |
| LASST260000000000006 | 2007 |  M01   | 5055302 |           |
| LASST260000000000006 | 2006 |  M12   | 5063073 |           |
| LASST260000000000006 | 2006 |  M11   | 5067567 |           |
| LASST260000000000006 | 2006 |  M10   | 5069211 |           |
| LASST260000000000006 | 2006 |  M09   | 5069920 |           |
| LASST260000000000006 | 2006 |  M08   | 5071246 |           |
| LASST260000000000006 | 2006 |  M07   | 5074253 |           |
| LASST260000000000006 | 2006 |  M06   | 5078681 |           |
| LASST260000000000006 | 2006 |  M05   | 5082566 |           |
| LASST260000000000006 | 2006 |  M04   | 5084860 |           |
| LASST260000000000006 | 2006 |  M03   | 5085590 |           |
| LASST260000000000006 | 2006 |  M02   | 5085158 |           |
| LASST260000000000006 | 2006 |  M01   | 5084510 |           |
| LASST260000000000006 | 2005 |  M12   | 5084546 |           |
| LASST260000000000006 | 2005 |  M11   | 5085552 |           |
| LASST260000000000006 | 2005 |  M10   | 5087238 |           |
| LASST260000000000006 | 2005 |  M09   | 5089332 |           |
| LASST260000000000006 | 2005 |  M08   | 5090710 |           |
| LASST260000000000006 | 2005 |  M07   | 5090770 |           |
| LASST260000000000006 | 2005 |  M06   | 5088831 |           |
| LASST260000000000006 | 2005 |  M05   | 5084921 |           |
| LASST260000000000006 | 2005 |  M04   | 5080167 |           |
| LASST260000000000006 | 2005 |  M03   | 5076269 |           |
| LASST260000000000006 | 2005 |  M02   | 5073837 |           |
| LASST260000000000006 | 2005 |  M01   | 5072440 |           |
| LASST260000000000006 | 2004 |  M12   | 5072249 |           |
| LASST260000000000006 | 2004 |  M11   | 5073210 |           |
| LASST260000000000006 | 2004 |  M10   | 5074247 |           |
| LASST260000000000006 | 2004 |  M09   | 5072960 |           |
| LASST260000000000006 | 2004 |  M08   | 5069021 |           |
| LASST260000000000006 | 2004 |  M07   | 5063486 |           |
| LASST260000000000006 | 2004 |  M06   | 5058178 |           |
| LASST260000000000006 | 2004 |  M05   | 5054199 |           |
| LASST260000000000006 | 2004 |  M04   | 5050503 |           |
| LASST260000000000006 | 2004 |  M03   | 5046704 |           |
| LASST260000000000006 | 2004 |  M02   | 5043354 |           |
| LASST260000000000006 | 2004 |  M01   | 5040628 |           |
| LASST260000000000006 | 2003 |  M12   | 5037226 |           |
| LASST260000000000006 | 2003 |  M11   | 5033577 |           |
| LASST260000000000006 | 2003 |  M10   | 5031172 |           |
| LASST260000000000006 | 2003 |  M09   | 5030998 |           |
| LASST260000000000006 | 2003 |  M08   | 5032418 |           |
| LASST260000000000006 | 2003 |  M07   | 5033568 |           |
| LASST260000000000006 | 2003 |  M06   | 5033495 |           |
| LASST260000000000006 | 2003 |  M05   | 5031626 |           |
| LASST260000000000006 | 2003 |  M04   | 5027519 |           |
| LASST260000000000006 | 2003 |  M03   | 5020545 |           |
| LASST260000000000006 | 2003 |  M02   | 5012192 |           |
| LASST260000000000006 | 2003 |  M01   | 5004991 |           |
| LASST260000000000006 | 2002 |  M12   | 5000840 |           |
| LASST260000000000006 | 2002 |  M11   | 4999820 |           |
| LASST260000000000006 | 2002 |  M10   | 5001102 |           |
| LASST260000000000006 | 2002 |  M09   | 5004318 |           |
| LASST260000000000006 | 2002 |  M08   | 5008678 |           |
| LASST260000000000006 | 2002 |  M07   | 5013844 |           |
| LASST260000000000006 | 2002 |  M06   | 5018516 |           |
| LASST260000000000006 | 2002 |  M05   | 5022531 |           |
| LASST260000000000006 | 2002 |  M04   | 5027146 |           |
| LASST260000000000006 | 2002 |  M03   | 5033244 |           |
| LASST260000000000006 | 2002 |  M02   | 5040734 |           |
| LASST260000000000006 | 2002 |  M01   | 5049203 |           |
| LASST260000000000006 | 2001 |  M12   | 5058690 |           |
| LASST260000000000006 | 2001 |  M11   | 5068791 |           |
| LASST260000000000006 | 2001 |  M10   | 5078861 |           |
| LASST260000000000006 | 2001 |  M09   | 5088626 |           |
| LASST260000000000006 | 2001 |  M08   | 5098903 |           |
| LASST260000000000006 | 2001 |  M07   | 5110090 |           |
| LASST260000000000006 | 2001 |  M06   | 5122886 |           |
| LASST260000000000006 | 2001 |  M05   | 5137609 |           |
| LASST260000000000006 | 2001 |  M04   | 5152596 |           |
| LASST260000000000006 | 2001 |  M03   | 5165199 |           |
| LASST260000000000006 | 2001 |  M02   | 5172477 |           |
| LASST260000000000006 | 2001 |  M01   | 5173580 |           |
| LASST260000000000006 | 2000 |  M12   | 5169633 |           |
| LASST260000000000006 | 2000 |  M11   | 5163212 |           |
| LASST260000000000006 | 2000 |  M10   | 5157157 |           |
| LASST260000000000006 | 2000 |  M09   | 5153830 |           |
| LASST260000000000006 | 2000 |  M08   | 5154301 |           |
| LASST260000000000006 | 2000 |  M07   | 5158191 |           |
| LASST260000000000006 | 2000 |  M06   | 5163919 |           |
| LASST260000000000006 | 2000 |  M05   | 5168601 |           |
| LASST260000000000006 | 2000 |  M04   | 5170777 |           |
| LASST260000000000006 | 2000 |  M03   | 5170682 |           |
| LASST260000000000006 | 2000 |  M02   | 5168728 |           |
| LASST260000000000006 | 2000 |  M01   | 5164918 |           |
| LASST260000000000006 | 1999 |  M12   | 5159246 |           |
| LASST260000000000006 | 1999 |  M11   | 5152506 |           |
| LASST260000000000006 | 1999 |  M10   | 5145540 |           |
| LASST260000000000006 | 1999 |  M09   | 5138623 |           |
| LASST260000000000006 | 1999 |  M08   | 5130644 |           |
