+----------------------+------+--------+--------+-----------+
|      series id       | year | period | value  | footnotes |
+----------------------+------+--------+--------+-----------+
| LASST230000000000006 | 2008 |  M12   | 699094 |           |
| LASST230000000000006 | 2008 |  M11   | 699534 |           |
| LASST230000000000006 | 2008 |  M10   | 700183 |           |
| LASST230000000000006 | 2008 |  M09   | 700983 |           |
| LASST230000000000006 | 2008 |  M08   | 701831 |           |
| LASST230000000000006 | 2008 |  M07   | 702556 |           |
| LASST230000000000006 | 2008 |  M06   | 703014 |           |
| LASST230000000000006 | 2008 |  M05   | 703179 |           |
| LASST230000000000006 | 2008 |  M04   | 703117 |           |
| LASST230000000000006 | 2008 |  M03   | 702891 |           |
| LASST230000000000006 | 2008 |  M02   | 702566 |           |
| LASST230000000000006 | 2008 |  M01   | 702139 |           |
| LASST230000000000006 | 2007 |  M12   | 701552 |           |
| LASST230000000000006 | 2007 |  M11   | 700821 |           |
| LASST230000000000006 | 2007 |  M10   | 700049 |           |
| LASST230000000000006 | 2007 |  M09   | 699325 |           |
| LASST230000000000006 | 2007 |  M08   | 698792 |           |
| LASST230000000000006 | 2007 |  M07   | 698634 |           |
| LASST230000000000006 | 2007 |  M06   | 698916 |           |
| LASST230000000000006 | 2007 |  M05   | 699615 |           |
| LASST230000000000006 | 2007 |  M04   | 700643 |           |
| LASST230000000000006 | 2007 |  M03   | 701834 |           |
| LASST230000000000006 | 2007 |  M02   | 702958 |           |
| LASST230000000000006 | 2007 |  M01   | 703834 |           |
| LASST230000000000006 | 2006 |  M12   | 704291 |           |
| LASST230000000000006 | 2006 |  M11   | 704221 |           |
| LASST230000000000006 | 2006 |  M10   | 703721 |           |
| LASST230000000000006 | 2006 |  M09   | 702971 |           |
| LASST230000000000006 | 2006 |  M08   | 702152 |           |
| LASST230000000000006 | 2006 |  M07   | 701393 |           |
| LASST230000000000006 | 2006 |  M06   | 700777 |           |
| LASST230000000000006 | 2006 |  M05   | 700322 |           |
| LASST230000000000006 | 2006 |  M04   | 700001 |           |
| LASST230000000000006 | 2006 |  M03   | 699813 |           |
| LASST230000000000006 | 2006 |  M02   | 699784 |           |
| LASST230000000000006 | 2006 |  M01   | 699919 |           |
| LASST230000000000006 | 2005 |  M12   | 700196 |           |
| LASST230000000000006 | 2005 |  M11   | 700509 |           |
| LASST230000000000006 | 2005 |  M10   | 700687 |           |
| LASST230000000000006 | 2005 |  M09   | 700637 |           |
| LASST230000000000006 | 2005 |  M08   | 700223 |           |
| LASST230000000000006 | 2005 |  M07   | 699369 |           |
| LASST230000000000006 | 2005 |  M06   | 698109 |           |
| LASST230000000000006 | 2005 |  M05   | 696537 |           |
| LASST230000000000006 | 2005 |  M04   | 694842 |           |
| LASST230000000000006 | 2005 |  M03   | 693205 |           |
| LASST230000000000006 | 2005 |  M02   | 691709 |           |
