state_id,year,earnings,pct_change
45,2018,257141,0.3
45,2017,256446,0.6
45,2016,254999,0.4
45,2015,254099,1.0
45,2014,251464,1.0
45,2013,248983,0.8
45,2012,247087,1.6
45,2011,243189,1.2
45,2010,240237,0.2
45,2009,239776,-4.2
45,2008,250274,-0.5
45,2007,251475,0.0
45,2006,251594,0.7
45,2005,249757,0.7
45,2004,248057,1.4
45,2003,244595,-0.8
45,2002,246527,-1.4
