state_id,year,earnings,pct_change
46,2018,3188362,1.5
46,2017,3140917,1.5
46,2016,3095185,1.7
46,2015,3043782,2.5
46,2014,2969283,0.6
46,2013,2951428,0.8
46,2012,2927218,1.3
46,2011,2889435,1.4
46,2010,2849874,-0.5
46,2009,2862778,-4.3
46,2008,2990921,-0.4
46,2007,3003092,0.9
46,2006,2976895,1.6
46,2005,2931169,2.5
46,2004,2859017,2.5
46,2003,2788213,0.1
46,2002,2785885,-1.4
