state_id,year,unemployment_rate
18,2018,4.9
18,2017,4.6
18,2016,5.9
18,2015,6.1
18,2014,6.9
18,2013,5.8
18,2012,6.9
18,2011,7.5
18,2010,8.3
18,2009,7.3
18,2008,5.9
18,2007,4.2
18,2006,4.3
18,2005,6.4
18,2004,5.8
18,2003,5.9
18,2002,6.3
18,2001,6.2
18,2000,5.7
