state_id,year,unemployment_rate
30,2018,3.9
30,2017,4.7
30,2016,4.7
30,2015,5.1
30,2014,6.5
30,2013,7.3
30,2012,9.2
30,2011,9.2
30,2010,9.5
30,2009,9.8
30,2008,6.9
30,2007,4.5
30,2006,4.3
30,2005,4.9
30,2004,4.4
30,2003,5.4
30,2002,5.9
30,2001,5.3
30,2000,3.7
