state_id,year,earnings,pct_change
49,2018,2497801,1.0
49,2017,2473083,1.0
49,2016,2447832,1.3
49,2015,2416695,1.6
49,2014,2379110,1.5
49,2013,2344169,1.2
49,2012,2315717,1.4
49,2011,2283600,1.7
49,2010,2246531,-0.5
49,2009,2257760,-5.5
49,2008,2388500,-0.5
49,2007,2401215,0.5
49,2006,2389062,1.0
49,2005,2365071,1.3
49,2004,2335623,1.2
49,2003,2307228,-0.1
49,2002,2310188,-1.3
