state_id,year,unemployment_rate
9,2018,3.3
9,2017,4.0
9,2016,4.7
9,2015,5.1
9,2014,5.9
9,2013,6.7
9,2012,8.0
9,2011,9.1
9,2010,10.8
9,2009,11.2
9,2008,8.3
9,2007,4.7
9,2006,3.4
9,2005,3.3
9,2004,4.4
9,2003,4.8
9,2002,5.4
9,2001,6.0
9,2000,3.7
