state_id,year,earnings,pct_change
20,2018,2188298,1.0
20,2017,2167072,1.2
20,2016,2141805,1.7
20,2015,2105913,1.9
20,2014,2066547,1.1
20,2013,2044677,1.0
20,2012,2024063,1.7
20,2011,1991055,1.1
20,2010,1968562,-0.8
20,2009,1983510,-4.0
20,2008,2067214,-0.9
20,2007,2085540,0.5
20,2006,2074499,1.3
20,2005,2048799,1.7
20,2004,2014285,1.5
20,2003,1983840,0.3
20,2002,1977276,-0.1
