state_id,year,unemployment_rate
23,2018,2.9
23,2017,3.1
23,2016,3.9
23,2015,3.7
23,2014,3.8
23,2013,4.7
23,2012,5.4
23,2011,5.9
23,2010,7.1
23,2009,7.7
23,2008,6.7
23,2007,4.7
23,2006,4.3
23,2005,4.1
23,2004,4.3
23,2003,4.9
23,2002,4.4
23,2001,4.4
23,2000,3.4
