state_id,year,unemployment_rate
24,2018,4.7
24,2017,4.8
24,2016,5.5
24,2015,6.2
24,2014,6.8
24,2013,8.1
24,2012,8.9
24,2011,9.4
24,2010,10.1
24,2009,10.7
24,2008,7.6
24,2007,5.8
24,2006,6.3
24,2005,8.0
24,2004,6.7
24,2003,5.6
24,2002,6.5
24,2001,6.6
24,2000,5.0
