+----------------------+------+--------+-------+-----------+
|      series id       | year | period | value | footnotes |
+----------------------+------+--------+-------+-----------+
| LASST450000000000003 | 2018 |  M12   |  3.2  |           |
| LASST450000000000003 | 2018 |  M11   |  3.2  |           |
| LASST450000000000003 | 2018 |  M10   |  3.2  |           |
| LASST450000000000003 | 2018 |  M09   |  3.2  |           |
| LASST450000000000003 | 2018 |  M08   |  3.2  |           |
| LASST450000000000003 | 2018 |  M07   |  3.3  |           |
| LASST450000000000003 | 2018 |  M06   |  3.3  |           |
| LASST450000000000003 | 2018 |  M05   |  3.4  |           |
| LASST450000000000003 | 2018 |  M04   |  3.5  |           |
| LASST450000000000003 | 2018 |  M03   |  3.7  |           |
| LASST450000000000003 | 2018 |  M02   |  3.8  |           |
| LASST450000000000003 | 2018 |  M01   |  3.9  |           |
| LASST450000000000003 | 2017 |  M12   |  4.0  |           |
| LASST450000000000003 | 2017 |  M11   |  4.1  |           |
| LASST450000000000003 | 2017 |  M10   |  4.2  |           |
| LASST450000000000003 | 2017 |  M09   |  4.2  |           |
| LASST450000000000003 | 2017 |  M08   |  4.2  |           |
| LASST450000000000003 | 2017 |  M07   |  4.2  |           |
| LASST450000000000003 | 2017 |  M06   |  4.3  |           |
| LASST450000000000003 | 2017 |  M05   |  4.3  |           |
| LASST450000000000003 | 2017 |  M04   |  4.3  |           |
| LASST450000000000003 | 2017 |  M03   |  4.4  |           |
| LASST450000000000003 | 2017 |  M02   |  4.5  |           |
| LASST450000000000003 | 2017 |  M01   |  4.5  |           |
| LASST450000000000003 | 2016 |  M12   |  4.6  |           |
| LASST450000000000003 | 2016 |  M11   |  4.7  |           |
| LASST450000000000003 | 2016 |  M10   |  4.7  |           |
| LASST450000000000003 | 2016 |  M09   |  4.8  |           |
| LASST450000000000003 | 2016 |  M08   |  4.9  |           |
| LASST450000000000003 | 2016 |  M07   |  5.0  |           |
| LASST450000000000003 | 2016 |  M06   |  5.1  |           |
| LASST450000000000003 | 2016 |  M05   |  5.2  |           |
| LASST450000000000003 | 2016 |  M04   |  5.3  |           |
| LASST450000000000003 | 2016 |  M03   |  5.3  |           |
| LASST450000000000003 | 2016 |  M02   |  5.4  |           |
| LASST450000000000003 | 2016 |  M01   |  5.4  |           |
| LASST450000000000003 | 2015 |  M12   |  5.5  |           |
| LASST450000000000003 | 2015 |  M11   |  5.5  |           |
| LASST450000000000003 | 2015 |  M10   |  5.6  |           |
| LASST450000000000003 | 2015 |  M09   |  5.6  |           |
| LASST450000000000003 | 2015 |  M08   |  5.7  |           |
| LASST450000000000003 | 2015 |  M07   |  5.9  |           |
| LASST450000000000003 | 2015 |  M06   |  6.0  |           |
| LASST450000000000003 | 2015 |  M05   |  6.2  |           |
| LASST450000000000003 | 2015 |  M04   |  6.3  |           |
| LASST450000000000003 | 2015 |  M03   |  6.4  |           |
| LASST450000000000003 | 2015 |  M02   |  6.4  |           |
| LASST450000000000003 | 2015 |  M01   |  6.5  |           |
| LASST450000000000003 | 2014 |  M12   |  6.5  |           |
| LASST450000000000003 | 2014 |  M11   |  6.6  |           |
| LASST450000000000003 | 2014 |  M10   |  6.7  |           |
| LASST450000000000003 | 2014 |  M09   |  6.7  |           |
| LASST450000000000003 | 2014 |  M08   |  6.6  |           |
| LASST450000000000003 | 2014 |  M07   |  6.5  |           |
| LASST450000000000003 | 2014 |  M06   |  6.4  |           |
| LASST450000000000003 | 2014 |  M05   |  6.3  |           |
| LASST450000000000003 | 2014 |  M04   |  6.3  |           |
| LASST450000000000003 | 2014 |  M03   |  6.2  |           |
| LASST450000000000003 | 2014 |  M02   |  6.3  |           |
| LASST450000000000003 | 2014 |  M01   |  6.4  |           |
| LASST450000000000003 | 2013 |  M12   |  6.6  |           |
| LASST450000000000003 | 2013 |  M11   |  6.8  |           |
| LASST450000000000003 | 2013 |  M10   |  7.0  |           |
| LASST450000000000003 | 2013 |  M09   |  7.2  |           |
| LASST450000000000003 | 2013 |  M08   |  7.4  |           |
| LASST450000000000003 | 2013 |  M07   |  7.6  |           |
| LASST450000000000003 | 2013 |  M06   |  7.8  |           |
| LASST450000000000003 | 2013 |  M05   |  7.9  |           |
| LASST450000000000003 | 2013 |  M04   |  8.1  |           |
| LASST450000000000003 | 2013 |  M03   |  8.2  |           |
| LASST450000000000003 | 2013 |  M02   |  8.4  |           |
| LASST450000000000003 | 2013 |  M01   |  8.4  |           |
| LASST450000000000003 | 2012 |  M12   |  8.5  |           |
| LASST450000000000003 | 2012 |  M11   |  8.6  |           |
| LASST450000000000003 | 2012 |  M10   |  8.7  |           |
| LASST450000000000003 | 2012 |  M09   |  8.9  |           |
| LASST450000000000003 | 2012 |  M08   |  9.0  |           |
| LASST450000000000003 | 2012 |  M07   |  9.2  |           |
| LASST450000000000003 | 2012 |  M06   |  9.4  |           |
| LASST450000000000003 | 2012 |  M05   |  9.5  |           |
| LASST450000000000003 | 2012 |  M04   |  9.5  |           |
| LASST450000000000003 | 2012 |  M03   |  9.6  |           |
| LASST450000000000003 | 2012 |  M02   |  9.7  |           |
| LASST450000000000003 | 2012 |  M01   |  9.8  |           |
| LASST450000000000003 | 2011 |  M12   |  10.0 |           |
| LASST450000000000003 | 2011 |  M11   |  10.2 |           |
| LASST450000000000003 | 2011 |  M10   |  10.4 |           |
| LASST450000000000003 | 2011 |  M09   |  10.6 |           |
| LASST450000000000003 | 2011 |  M08   |  10.7 |           |
| LASST450000000000003 | 2011 |  M07   |  10.7 |           |
| LASST450000000000003 | 2011 |  M06   |  10.7 |           |
| LASST450000000000003 | 2011 |  M05   |  10.6 |           |
| LASST450000000000003 | 2011 |  M04   |  10.6 |           |
| LASST450000000000003 | 2011 |  M03   |  10.6 |           |
| LASST450000000000003 | 2011 |  M02   |  10.7 |           |
| LASST450000000000003 | 2011 |  M01   |  10.7 |           |
| LASST450000000000003 | 2010 |  M12   |  10.8 |           |
| LASST450000000000003 | 2010 |  M11   |  10.8 |           |
| LASST450000000000003 | 2010 |  M10   |  10.9 |           |
| LASST450000000000003 | 2010 |  M09   |  10.9 |           |
| LASST450000000000003 | 2010 |  M08   |  10.8 |           |
| LASST450000000000003 | 2010 |  M07   |  10.9 |           |
| LASST450000000000003 | 2010 |  M06   |  11.0 |           |
| LASST450000000000003 | 2010 |  M05   |  11.2 |           |
| LASST450000000000003 | 2010 |  M04   |  11.4 |           |
| LASST450000000000003 | 2010 |  M03   |  11.5 |           |
| LASST450000000000003 | 2010 |  M02   |  11.7 |           |
| LASST450000000000003 | 2010 |  M01   |  11.7 |           |
| LASST450000000000003 | 2009 |  M12   |  11.7 |           |
| LASST450000000000003 | 2009 |  M11   |  11.6 |           |
| LASST450000000000003 | 2009 |  M10   |  11.6 |           |
| LASST450000000000003 | 2009 |  M09   |  11.5 |           |
| LASST450000000000003 | 2009 |  M08   |  11.5 |           |
| LASST450000000000003 | 2009 |  M07   |  11.5 |           |
| LASST450000000000003 | 2009 |  M06   |  11.5 |           |
| LASST450000000000003 | 2009 |  M05   |  11.4 |           |
| LASST450000000000003 | 2009 |  M04   |  11.3 |           |
| LASST450000000000003 | 2009 |  M03   |  10.9 |           |
| LASST450000000000003 | 2009 |  M02   |  10.5 |           |
| LASST450000000000003 | 2009 |  M01   |  9.8  |           |
+----------------------+------+--------+-------+-----------+
