+----------------------+------+--------+-------+-----------+
|      series id       | year | period | value | footnotes |
+----------------------+------+--------+-------+-----------+
| LASST550000000000003 | 2018 |  M12   |  3.0  |           |
| LASST550000000000003 | 2018 |  M11   |  3.0  |           |
| LASST550000000000003 | 2018 |  M10   |  3.0  |           |
| LASST550000000000003 | 2018 |  M09   |  3.0  |           |
| LASST550000000000003 | 2018 |  M08   |  3.0  |           |
| LASST550000000000003 | 2018 |  M07   |  3.0  |           |
| LASST550000000000003 | 2018 |  M06   |  3.1  |           |
| LASST550000000000003 | 2018 |  M05   |  3.1  |           |
| LASST550000000000003 | 2018 |  M04   |  3.0  |           |
| LASST550000000000003 | 2018 |  M03   |  3.0  |           |
| LASST550000000000003 | 2018 |  M02   |  2.9  |           |
| LASST550000000000003 | 2018 |  M01   |  2.9  |           |
| LASST550000000000003 | 2017 |  M12   |  3.0  |           |
| LASST550000000000003 | 2017 |  M11   |  3.0  |           |
| LASST550000000000003 | 2017 |  M10   |  3.1  |           |
| LASST550000000000003 | 2017 |  M09   |  3.2  |           |
| LASST550000000000003 | 2017 |  M08   |  3.2  |           |
| LASST550000000000003 | 2017 |  M07   |  3.3  |           |
| LASST550000000000003 | 2017 |  M06   |  3.3  |           |
| LASST550000000000003 | 2017 |  M05   |  3.3  |           |
| LASST550000000000003 | 2017 |  M04   |  3.3  |           |
| LASST550000000000003 | 2017 |  M03   |  3.4  |           |
| LASST550000000000003 | 2017 |  M02   |  3.5  |           |
| LASST550000000000003 | 2017 |  M01   |  3.6  |           |
| LASST550000000000003 | 2016 |  M12   |  3.7  |           |
| LASST550000000000003 | 2016 |  M11   |  3.8  |           |
| LASST550000000000003 | 2016 |  M10   |  3.9  |           |
| LASST550000000000003 | 2016 |  M09   |  3.9  |           |
| LASST550000000000003 | 2016 |  M08   |  4.0  |           |
| LASST550000000000003 | 2016 |  M07   |  4.0  |           |
| LASST550000000000003 | 2016 |  M06   |  4.0  |           |
| LASST550000000000003 | 2016 |  M05   |  4.1  |           |
| LASST550000000000003 | 2016 |  M04   |  4.1  |           |
| LASST550000000000003 | 2016 |  M03   |  4.2  |           |
| LASST550000000000003 | 2016 |  M02   |  4.2  |           |
| LASST550000000000003 | 2016 |  M01   |  4.3  |           |
