+----------------------+------+--------+-------+-----------+
|      series id       | year | period | value | footnotes |
+----------------------+------+--------+-------+-----------+
| LASST480000000000003 | 2018 |  M12   |  3.7  |           |
| LASST480000000000003 | 2018 |  M11   |  3.7  |           |
| LASST480000000000003 | 2018 |  M10   |  3.7  |           |
| LASST480000000000003 | 2018 |  M09   |  3.7  |           |
| LASST480000000000003 | 2018 |  M08   |  3.7  |           |
| LASST480000000000003 | 2018 |  M07   |  3.8  |           |
| LASST480000000000003 | 2018 |  M06   |  3.8  |           |
| LASST480000000000003 | 2018 |  M05   |  3.9  |           |
| LASST480000000000003 | 2018 |  M04   |  4.0  |           |
| LASST480000000000003 | 2018 |  M03   |  4.0  |           |
| LASST480000000000003 | 2018 |  M02   |  4.1  |           |
| LASST480000000000003 | 2018 |  M01   |  4.1  |           |
| LASST480000000000003 | 2017 |  M12   |  4.1  |           |
| LASST480000000000003 | 2017 |  M11   |  4.1  |           |
| LASST480000000000003 | 2017 |  M10   |  4.1  |           |
| LASST480000000000003 | 2017 |  M09   |  4.1  |           |
| LASST480000000000003 | 2017 |  M08   |  4.1  |           |
| LASST480000000000003 | 2017 |  M07   |  4.2  |           |
| LASST480000000000003 | 2017 |  M06   |  4.3  |           |
| LASST480000000000003 | 2017 |  M05   |  4.4  |           |
| LASST480000000000003 | 2017 |  M04   |  4.5  |           |
| LASST480000000000003 | 2017 |  M03   |  4.6  |           |
| LASST480000000000003 | 2017 |  M02   |  4.7  |           |
| LASST480000000000003 | 2017 |  M01   |  4.8  |           |
| LASST480000000000003 | 2016 |  M12   |  4.8  |           |
| LASST480000000000003 | 2016 |  M11   |  4.8  |           |
| LASST480000000000003 | 2016 |  M10   |  4.8  |           |
| LASST480000000000003 | 2016 |  M09   |  4.8  |           |
| LASST480000000000003 | 2016 |  M08   |  4.7  |           |
| LASST480000000000003 | 2016 |  M07   |  4.7  |           |
| LASST480000000000003 | 2016 |  M06   |  4.6  |           |
| LASST480000000000003 | 2016 |  M05   |  4.6  |           |
| LASST480000000000003 | 2016 |  M04   |  4.5  |           |
