+----------------------+------+--------+-------+-----------+
|      series id       | year | period | value | footnotes |
+----------------------+------+--------+-------+-----------+
| LASST310000000000003 | 2008 |  M12   |  3.9  |           |
| LASST310000000000003 | 2008 |  M11   |  3.8  |           |
| LASST310000000000003 | 2008 |  M10   |  3.6  |           |
| LASST310000000000003 | 2008 |  M09   |  3.5  |           |
| LASST310000000000003 | 2008 |  M08   |  3.4  |           |
| LASST310000000000003 | 2008 |  M07   |  3.3  |           |
| LASST310000000000003 | 2008 |  M06   |  3.2  |           |
| LASST310000000000003 | 2008 |  M05   |  3.2  |           |
| LASST310000000000003 | 2008 |  M04   |  3.1  |           |
| LASST310000000000003 | 2008 |  M03   |  3.1  |           |
| LASST310000000000003 | 2008 |  M02   |  3.0  |           |
| LASST310000000000003 | 2008 |  M01   |  3.0  |           |
| LASST310000000000003 | 2007 |  M12   |  3.0  |           |
| LASST310000000000003 | 2007 |  M11   |  3.0  |           |
| LASST310000000000003 | 2007 |  M10   |  3.1  |           |
| LASST310000000000003 | 2007 |  M09   |  3.1  |           |
| LASST310000000000003 | 2007 |  M08   |  3.1  |           |
| LASST310000000000003 | 2007 |  M07   |  3.1  |           |
| LASST310000000000003 | 2007 |  M06   |  3.0  |           |
| LASST310000000000003 | 2007 |  M05   |  3.0  |           |
| LASST310000000000003 | 2007 |  M04   |  2.9  |           |
| LASST310000000000003 | 2007 |  M03   |  2.9  |           |
| LASST310000000000003 | 2007 |  M02   |  2.9  |           |
| LASST310000000000003 | 2007 |  M01   |  2.9  |           |
| LASST310000000000003 | 2006 |  M12   |  3.0  |           |
| LASST310000000000003 | 2006 |  M11   |  3.1  |           |
| LASST310000000000003 | 2006 |  M10   |  3.1  |           |
| LASST310000000000003 | 2006 |  M09   |  3.1  |           |
| LASST310000000000003 | 2006 |  M08   |  3.1  |           |
| LASST310000000000003 | 2006 |  M07   |  3.1  |           |
| LASST310000000000003 | 2006 |  M06   |  3.1  |           |
| LASST310000000000003 | 2006 |  M05   |  3.1  |           |
| LASST310000000000003 | 2006 |  M04   |  3.1  |           |
| LASST310000000000003 | 2006 |  M03   |  3.2  |           |
| LASST310000000000003 | 2006 |  M02   |  3.2  |           |
| LASST310000000000003 | 2006 |  M01   |  3.4  |           |
| LASST310000000000003 | 2005 |  M12   |  3.5  |           |
| LASST310000000000003 | 2005 |  M11   |  3.6  |           |
| LASST310000000000003 | 2005 |  M10   |  3.7  |           |
| LASST310000000000003 | 2005 |  M09   |  3.7  |           |
| LASST310000000000003 | 2005 |  M08   |  3.7  |           |
| LASST310000000000003 | 2005 |  M07   |  3.8  |           |
| LASST310000000000003 | 2005 |  M06   |  3.8  |           |
| LASST310000000000003 | 2005 |  M05   |  3.9  |           |
| LASST310000000000003 | 2005 |  M04   |  3.9  |           |
| LASST310000000000003 | 2005 |  M03   |  4.0  |           |
| LASST310000000000003 | 2005 |  M02   |  4.0  |           |
| LASST310000000000003 | 2005 |  M01   |  4.0  |           |
| LASST310000000000003 | 2004 |  M12   |  3.9  |           |
| LASST310000000000003 | 2004 |  M11   |  3.9  |           |
| LASST310000000000003 | 2004 |  M10   |  3.9  |           |
| LASST310000000000003 | 2004 |  M09   |  3.9  |           |
| LASST310000000000003 | 2004 |  M08   |  3.8  |           |
| LASST310000000000003 | 2004 |  M07   |  3.8  |           |
| LASST310000000000003 | 2004 |  M06   |  3.8  |           |
| LASST310000000000003 | 2004 |  M05   |  3.8  |           |
| LASST310000000000003 | 2004 |  M04   |  3.8  |           |
| LASST310000000000003 | 2004 |  M03   |  3.9  |           |
| LASST310000000000003 | 2004 |  M02   |  3.9  |           |
| LASST310000000000003 | 2004 |  M01   |  3.9  |           |
| LASST310000000000003 | 2003 |  M12   |  3.9  |           |
| LASST310000000000003 | 2003 |  M11   |  3.9  |           |
| LASST310000000000003 | 2003 |  M10   |  3.9  |           |
| LASST310000000000003 | 2003 |  M09   |  4.0  |           |
| LASST310000000000003 | 2003 |  M08   |  4.0  |           |
| LASST310000000000003 | 2003 |  M07   |  4.0  |           |
| LASST310000000000003 | 2003 |  M06   |  4.0  |           |
| LASST310000000000003 | 2003 |  M05   |  4.0  |           |
| LASST310000000000003 | 2003 |  M04   |  4.0  |           |
| LASST310000000000003 | 2003 |  M03   |  3.9  |           |
