+----------------------+------+--------+-------+-----------+
|      series id       | year | period | value | footnotes |
+----------------------+------+--------+-------+-----------+
| LASST240000000000003 | 2018 |  M12   |  3.7  |           |
| LASST240000000000003 | 2018 |  M11   |  3.7  |           |
| LASST240000000000003 | 2018 |  M10   |  3.7  |           |
| LASST240000000000003 | 2018 |  M09   |  3.8  |           |
| LASST240000000000003 | 2018 |  M08   |  3.8  |           |
| LASST240000000000003 | 2018 |  M07   |  3.9  |           |
| LASST240000000000003 | 2018 |  M06   |  4.0  |           |
| LASST240000000000003 | 2018 |  M05   |  4.0  |           |
| LASST240000000000003 | 2018 |  M04   |  4.1  |           |
| LASST240000000000003 | 2018 |  M03   |  4.1  |           |
| LASST240000000000003 | 2018 |  M02   |  4.2  |           |
| LASST240000000000003 | 2018 |  M01   |  4.2  |           |
| LASST240000000000003 | 2017 |  M12   |  4.2  |           |
| LASST240000000000003 | 2017 |  M11   |  4.2  |           |
| LASST240000000000003 | 2017 |  M10   |  4.2  |           |
| LASST240000000000003 | 2017 |  M09   |  4.2  |           |
| LASST240000000000003 | 2017 |  M08   |  4.2  |           |
| LASST240000000000003 | 2017 |  M07   |  4.2  |           |
| LASST240000000000003 | 2017 |  M06   |  4.2  |           |
| LASST240000000000003 | 2017 |  M05   |  4.2  |           |
| LASST240000000000003 | 2017 |  M04   |  4.3  |           |
| LASST240000000000003 | 2017 |  M03   |  4.3  |           |
| LASST240000000000003 | 2017 |  M02   |  4.3  |           |
| LASST240000000000003 | 2017 |  M01   |  4.4  |           |
| LASST240000000000003 | 2016 |  M12   |  4.4  |           |
| LASST240000000000003 | 2016 |  M11   |  4.4  |           |
| LASST240000000000003 | 2016 |  M10   |  4.4  |           |
| LASST240000000000003 | 2016 |  M09   |  4.4  |           |
| LASST240000000000003 | 2016 |  M08   |  4.4  |           |
| LASST240000000000003 | 2016 |  M07   |  4.4  |           |
| LASST240000000000003 | 2016 |  M06   |  4.4  |           |
| LASST240000000000003 | 2016 |  M05   |  4.4  |           |
| LASST240000000000003 | 2016 |  M04   |  4.5  |           |
| LASST240000000000003 | 2016 |  M03   |  4.5  |           |
| LASST240000000000003 | 2016 |  M02   |  4.5  |           |
| LASST240000000000003 | 2016 |  M01   |  4.6  |           |
| LASST240000000000003 | 2015 |  M12   |  4.7  |           |
| LASST240000000000003 | 2015 |  M11   |  4.8  |           |
| LASST240000000000003 | 2015 |  M10   |  4.8  |           |
| LASST240000000000003 | 2015 |  M09   |  4.9  |           |
| LASST240000000000003 | 2015 |  M08   |  5.0  |           |
| LASST240000000000003 | 2015 |  M07   |  5.0  |           |
| LASST240000000000003 | 2015 |  M06   |  5.1  |           |
| LASST240000000000003 | 2015 |  M05   |  5.2  |           |
| LASST240000000000003 | 2015 |  M04   |  5.3  |           |
| LASST240000000000003 | 2015 |  M03   |  5.3  |           |
| LASST240000000000003 | 2015 |  M02   |  5.4  |           |
| LASST240000000000003 | 2015 |  M01   |  5.4  |           |
| LASST240000000000003 | 2014 |  M12   |  5.5  |           |
| LASST240000000000003 | 2014 |  M11   |  5.6  |           |
| LASST240000000000003 | 2014 |  M10   |  5.6  |           |
| LASST240000000000003 | 2014 |  M09   |  5.7  |           |
| LASST240000000000003 | 2014 |  M08   |  5.8  |           |
| LASST240000000000003 | 2014 |  M07   |  5.8  |           |
| LASST240000000000003 | 2014 |  M06   |  5.9  |           |
| LASST240000000000003 | 2014 |  M05   |  5.9  |           |
| LASST240000000000003 | 2014 |  M04   |  5.9  |           |
| LASST240000000000003 | 2014 |  M03   |  6.0  |           |
