+----------------------+------+--------+-------+-----------+
|      series id       | year | period | value | footnotes |
+----------------------+------+--------+-------+-----------+
| LASST390000000000003 | 2008 |  M12   |  8.1  |           |
| LASST390000000000003 | 2008 |  M11   |  7.6  |           |
| LASST390000000000003 | 2008 |  M10   |  7.2  |           |
| LASST390000000000003 | 2008 |  M09   |  6.9  |           |
| LASST390000000000003 | 2008 |  M08   |  6.7  |           |
| LASST390000000000003 | 2008 |  M07   |  6.5  |           |
| LASST390000000000003 | 2008 |  M06   |  6.3  |           |
| LASST390000000000003 | 2008 |  M05   |  6.0  |           |
| LASST390000000000003 | 2008 |  M04   |  5.8  |           |
| LASST390000000000003 | 2008 |  M03   |  5.6  |           |
| LASST390000000000003 | 2008 |  M02   |  5.5  |           |
| LASST390000000000003 | 2008 |  M01   |  5.5  |           |
| LASST390000000000003 | 2007 |  M12   |  5.6  |           |
| LASST390000000000003 | 2007 |  M11   |  5.7  |           |
| LASST390000000000003 | 2007 |  M10   |  5.7  |           |
| LASST390000000000003 | 2007 |  M09   |  5.7  |           |
| LASST390000000000003 | 2007 |  M08   |  5.6  |           |
| LASST390000000000003 | 2007 |  M07   |  5.6  |           |
| LASST390000000000003 | 2007 |  M06   |  5.5  |           |
| LASST390000000000003 | 2007 |  M05   |  5.5  |           |
| LASST390000000000003 | 2007 |  M04   |  5.4  |           |
| LASST390000000000003 | 2007 |  M03   |  5.4  |           |
| LASST390000000000003 | 2007 |  M02   |  5.4  |           |
| LASST390000000000003 | 2007 |  M01   |  5.4  |           |
| LASST390000000000003 | 2006 |  M12   |  5.4  |           |
| LASST390000000000003 | 2006 |  M11   |  5.5  |           |
| LASST390000000000003 | 2006 |  M10   |  5.5  |           |
| LASST390000000000003 | 2006 |  M09   |  5.5  |           |
| LASST390000000000003 | 2006 |  M08   |  5.5  |           |
| LASST390000000000003 | 2006 |  M07   |  5.5  |           |
| LASST390000000000003 | 2006 |  M06   |  5.4  |           |
| LASST390000000000003 | 2006 |  M05   |  5.3  |           |
| LASST390000000000003 | 2006 |  M04   |  5.3  |           |
| LASST390000000000003 | 2006 |  M03   |  5.3  |           |
| LASST390000000000003 | 2006 |  M02   |  5.4  |           |
| LASST390000000000003 | 2006 |  M01   |  5.5  |           |
| LASST390000000000003 | 2005 |  M12   |  5.6  |           |
| LASST390000000000003 | 2005 |  M11   |  5.7  |           |
