+----------------------+------+--------+---------+-----------+
|      series id       | year | period |  value  | footnotes |
+----------------------+------+--------+---------+-----------+
| LASST240000000000006 | 2018 |  M12   | 3194248 |           |
| LASST240000000000006 | 2018 |  M11   | 3193774 |           |
| LASST240000000000006 | 2018 |  M10   | 3193198 |           |
| LASST240000000000006 | 2018 |  M09   | 3193191 |           |
| LASST240000000000006 | 2018 |  M08   | 3194029 |           |
| LASST240000000000006 | 2018 |  M07   | 3196037 |           |
| LASST240000000000006 | 2018 |  M06   | 3198174 |           |
| LASST240000000000006 | 2018 |  M05   | 3200100 |           |
| LASST240000000000006 | 2018 |  M04   | 3201039 |           |
| LASST240000000000006 | 2018 |  M03   | 3200719 |           |
| LASST240000000000006 | 2018 |  M02   | 3199673 |           |
| LASST240000000000006 | 2018 |  M01   | 3198871 |           |
| LASST240000000000006 | 2017 |  M12   | 3198552 |           |
| LASST240000000000006 | 2017 |  M11   | 3198493 |           |
| LASST240000000000006 | 2017 |  M10   | 3198349 |           |
| LASST240000000000006 | 2017 |  M09   | 3197963 |           |
| LASST240000000000006 | 2017 |  M08   | 3197241 |           |
| LASST240000000000006 | 2017 |  M07   | 3195917 |           |
| LASST240000000000006 | 2017 |  M06   | 3194114 |           |
| LASST240000000000006 | 2017 |  M05   | 3192324 |           |
| LASST240000000000006 | 2017 |  M04   | 3190566 |           |
| LASST240000000000006 | 2017 |  M03   | 3188672 |           |
| LASST240000000000006 | 2017 |  M02   | 3186405 |           |
| LASST240000000000006 | 2017 |  M01   | 3183559 |           |
| LASST240000000000006 | 2016 |  M12   | 3180330 |           |
| LASST240000000000006 | 2016 |  M11   | 3176743 |           |
| LASST240000000000006 | 2016 |  M10   | 3172656 |           |
| LASST240000000000006 | 2016 |  M09   | 3168042 |           |
| LASST240000000000006 | 2016 |  M08   | 3163194 |           |
| LASST240000000000006 | 2016 |  M07   | 3158799 |           |
| LASST240000000000006 | 2016 |  M06   | 3155138 |           |
| LASST240000000000006 | 2016 |  M05   | 3152382 |           |
| LASST240000000000006 | 2016 |  M04   | 3150697 |           |
| LASST240000000000006 | 2016 |  M03   | 3149882 |           |
| LASST240000000000006 | 2016 |  M02   | 3149160 |           |
| LASST240000000000006 | 2016 |  M01   | 3147857 |           |
| LASST240000000000006 | 2015 |  M12   | 3145884 |           |
| LASST240000000000006 | 2015 |  M11   | 3143536 |           |
| LASST240000000000006 | 2015 |  M10   | 3141638 |           |
| LASST240000000000006 | 2015 |  M09   | 3140790 |           |
| LASST240000000000006 | 2015 |  M08   | 3140731 |           |
| LASST240000000000006 | 2015 |  M07   | 3140811 |           |
| LASST240000000000006 | 2015 |  M06   | 3140681 |           |
| LASST240000000000006 | 2015 |  M05   | 3139965 |           |
| LASST240000000000006 | 2015 |  M04   | 3138441 |           |
| LASST240000000000006 | 2015 |  M03   | 3136510 |           |
| LASST240000000000006 | 2015 |  M02   | 3134619 |           |
| LASST240000000000006 | 2015 |  M01   | 3133065 |           |
| LASST240000000000006 | 2014 |  M12   | 3131935 |           |
| LASST240000000000006 | 2014 |  M11   | 3131085 |           |
| LASST240000000000006 | 2014 |  M10   | 3129996 |           |
| LASST240000000000006 | 2014 |  M09   | 3128126 |           |
| LASST240000000000006 | 2014 |  M08   | 3125809 |           |
| LASST240000000000006 | 2014 |  M07   | 3123563 |           |
| LASST240000000000006 | 2014 |  M06   | 3121560 |           |
| LASST240000000000006 | 2014 |  M05   | 3119672 |           |
| LASST240000000000006 | 2014 |  M04   | 3117945 |           |
| LASST240000000000006 | 2014 |  M03   | 3116395 |           |
| LASST240000000000006 | 2014 |  M02   | 3115406 |           |
| LASST240000000000006 | 2014 |  M01   | 3115253 |           |
| LASST240000000000006 | 2013 |  M12   | 3121406 |           |
| LASST240000000000006 | 2013 |  M11   | 3122467 |           |
