+----------------------+------+--------+---------+-----------+
|      series id       | year | period |  value  | footnotes |
+----------------------+------+--------+---------+-----------+
| LASST220000000000006 | 2008 |  M12   | 2096924 |           |
| LASST220000000000006 | 2008 |  M11   | 2102636 |           |
| LASST220000000000006 | 2008 |  M10   | 2104209 |           |
| LASST220000000000006 | 2008 |  M09   | 2101575 |           |
| LASST220000000000006 | 2008 |  M08   | 2095848 |           |
| LASST220000000000006 | 2008 |  M07   | 2088524 |           |
| LASST220000000000006 | 2008 |  M06   | 2081090 |           |
| LASST220000000000006 | 2008 |  M05   | 2074917 |           |
| LASST220000000000006 | 2008 |  M04   | 2070677 |           |
| LASST220000000000006 | 2008 |  M03   | 2067910 |           |
| LASST220000000000006 | 2008 |  M02   | 2065937 |           |
| LASST220000000000006 | 2008 |  M01   | 2063664 |           |
| LASST220000000000006 | 2007 |  M12   | 2059822 |           |
| LASST220000000000006 | 2007 |  M11   | 2054068 |           |
| LASST220000000000006 | 2007 |  M10   | 2046774 |           |
| LASST220000000000006 | 2007 |  M09   | 2038498 |           |
| LASST220000000000006 | 2007 |  M08   | 2030500 |           |
| LASST220000000000006 | 2007 |  M07   | 2024271 |           |
| LASST220000000000006 | 2007 |  M06   | 2020468 |           |
| LASST220000000000006 | 2007 |  M05   | 2018620 |           |
| LASST220000000000006 | 2007 |  M04   | 2017777 |           |
| LASST220000000000006 | 2007 |  M03   | 2017261 |           |
| LASST220000000000006 | 2007 |  M02   | 2016887 |           |
| LASST220000000000006 | 2007 |  M01   | 2016195 |           |
| LASST220000000000006 | 2006 |  M12   | 2014262 |           |
| LASST220000000000006 | 2006 |  M11   | 2009868 |           |
| LASST220000000000006 | 2006 |  M10   | 2003226 |           |
| LASST220000000000006 | 2006 |  M09   | 1995460 |           |
| LASST220000000000006 | 2006 |  M08   | 1987747 |           |
| LASST220000000000006 | 2006 |  M07   | 1981041 |           |
| LASST220000000000006 | 2006 |  M06   | 1976619 |           |
| LASST220000000000006 | 2006 |  M05   | 1975582 |           |
| LASST220000000000006 | 2006 |  M04   | 1976914 |           |
| LASST220000000000006 | 2006 |  M03   | 1977843 |           |
| LASST220000000000006 | 2006 |  M02   | 1975302 |           |
| LASST220000000000006 | 2006 |  M01   | 1970870 |           |
| LASST220000000000006 | 2005 |  M12   | 2000436 |           |
| LASST220000000000006 | 2005 |  M11   | 2112977 |           |
| LASST220000000000006 | 2005 |  M10   | 2127220 |           |
| LASST220000000000006 | 2005 |  M09   | 2147999 |           |
| LASST220000000000006 | 2005 |  M08   | 2034100 |           |
| LASST220000000000006 | 2005 |  M07   | 2054176 |           |
| LASST220000000000006 | 2005 |  M06   | 2066629 |           |
| LASST220000000000006 | 2005 |  M05   | 2069290 |           |
| LASST220000000000006 | 2005 |  M04   | 2064717 |           |
| LASST220000000000006 | 2005 |  M03   | 2058628 |           |
| LASST220000000000006 | 2005 |  M02   | 2055257 |           |
| LASST220000000000006 | 2005 |  M01   | 2054488 |           |
| LASST220000000000006 | 2004 |  M12   | 2053816 |           |
| LASST220000000000006 | 2004 |  M11   | 2052424 |           |
| LASST220000000000006 | 2004 |  M10   | 2049589 |           |
| LASST220000000000006 | 2004 |  M09   | 2044932 |           |
| LASST220000000000006 | 2004 |  M08   | 2039372 |           |
| LASST220000000000006 | 2004 |  M07   | 2034225 |           |
| LASST220000000000006 | 2004 |  M06   | 2030498 |           |
| LASST220000000000006 | 2004 |  M05   | 2028459 |           |
| LASST220000000000006 | 2004 |  M04   | 2027412 |           |
| LASST220000000000006 | 2004 |  M03   | 2026582 |           |
| LASST220000000000006 | 2004 |  M02   | 2025792 |           |
| LASST220000000000006 | 2004 |  M01   | 2024945 |           |
| LASST220000000000006 | 2003 |  M12   | 2023461 |           |
| LASST220000000000006 | 2003 |  M11   | 2021183 |           |
| LASST220000000000006 | 2003 |  M10   | 2018740 |           |
| LASST220000000000006 | 2003 |  M09   | 2016744 |           |
| LASST220000000000006 | 2003 |  M08   | 2015555 |           |
| LASST220000000000006 | 2003 |  M07   | 2015428 |           |
| LASST220000000000006 | 2003 |  M06   | 2016488 |           |
| LASST220000000000006 | 2003 |  M05   | 2018192 |           |
| LASST220000000000006 | 2003 |  M04   | 2019447 |           |
| LASST220000000000006 | 2003 |  M03   | 2019069 |           |
| LASST220000000000006 | 2003 |  M02   | 2017301 |           |
| LASST220000000000006 | 2003 |  M01   | 2015146 |           |
| LASST220000000000006 | 2002 |  M12   | 2013265 |           |
| LASST220000000000006 | 2002 |  M11   | 2011479 |           |
| LASST220000000000006 | 2002 |  M10   | 2009624 |           |
| LASST220000000000006 | 2002 |  M09   | 2007885 |           |
| LASST220000000000006 | 2002 |  M08   | 2005979 |           |
| LASST220000000000006 | 2002 |  M07   | 2004004 |           |
| LASST220000000000006 | 2002 |  M06   | 2001842 |           |
| LASST220000000000006 | 2002 |  M05   | 2000002 |           |
| LASST220000000000006 | 2002 |  M04   | 1999408 |           |
| LASST220000000000006 | 2002 |  M03   | 2000395 |           |
| LASST220000000000006 | 2002 |  M02   | 2002973 |           |
| LASST220000000000006 | 2002 |  M01   | 2006632 |           |
| LASST220000000000006 | 2001 |  M12   | 2010894 |           |
| LASST220000000000006 | 2001 |  M11   | 2015002 |           |
| LASST220000000000006 | 2001 |  M10   | 2018081 |           |
| LASST220000000000006 | 2001 |  M09   | 2019760 |           |
| LASST220000000000006 | 2001 |  M08   | 2020894 |           |
| LASST220000000000006 | 2001 |  M07   | 2022420 |           |
| LASST220000000000006 | 2001 |  M06   | 2025352 |           |
| LASST220000000000006 | 2001 |  M05   | 2030267 |           |
| LASST220000000000006 | 2001 |  M04   | 2036215 |           |
| LASST220000000000006 | 2001 |  M03   | 2041778 |           |
| LASST220000000000006 | 2001 |  M02   | 2045091 |           |
| LASST220000000000006 | 2001 |  M01   | 2045343 |           |
| LASST220000000000006 | 2000 |  M12   | 2042652 |           |
| LASST220000000000006 | 2000 |  M11   | 2037795 |           |
| LASST220000000000006 | 2000 |  M10   | 2032548 |           |
| LASST220000000000006 | 2000 |  M09   | 2028697 |           |
| LASST220000000000006 | 2000 |  M08   | 2027366 |           |
| LASST220000000000006 | 2000 |  M07   | 2028950 |           |
| LASST220000000000006 | 2000 |  M06   | 2033038 |           |
| LASST220000000000006 | 2000 |  M05   | 2037977 |           |
| LASST220000000000006 | 2000 |  M04   | 2042237 |           |
| LASST220000000000006 | 2000 |  M03   | 2044981 |           |
| LASST220000000000006 | 2000 |  M02   | 2046066 |           |
| LASST220000000000006 | 2000 |  M01   | 2045788 |           |
| LASST220000000000006 | 1999 |  M12   | 2044868 |           |
| LASST220000000000006 | 1999 |  M11   | 2044087 |           |
| LASST220000000000006 | 1999 |  M10   | 2043307 |           |
| LASST220000000000006 | 1999 |  M09   | 2042166 |           |
| LASST220000000000006 | 1999 |  M08   | 2040239 |           |
| LASST220000000000006 | 1999 |  M07   | 2037591 |           |
| LASST220000000000006 | 1999 |  M06   | 2034977 |           |
| LASST220000000000006 | 1999 |  M05   | 2033657 |           |
| LASST220000000000006 | 1999 |  M04   | 2034336 |           |
| LASST220000000000006 | 1999 |  M03   | 2036509 |           |
| LASST220000000000006 | 1999 |  M02   | 2039616 |           |
| LASST220000000000006 | 1999 |  M01   | 2043136 |           |
+----------------------+------+--------+---------+-----------+
