state_id,year,unemployment_rate
11,2018,2.6
11,2017,2.3
11,2016,2.8
11,2015,3.1
11,2014,4.0
11,2013,4.8
11,2012,5.2
11,2011,6.8
11,2010,6.8
11,2009,7.2
11,2008,6.0
11,2007,3.1
11,2006,2.4
11,2005,2.7
11,2004,3.2
11,2003,4.0
11,2002,3.7
11,2001,5.2
11,2000,4.0
