state_id,year,unemployment_rate
8,2018,5.4
8,2017,5.8
8,2016,6.0
8,2015,6.5
8,2014,7.5
8,2013,8.1
8,2012,8.7
8,2011,9.9
8,2010,9.5
8,2009,9.9
8,2008,7.7
8,2007,5.6
8,2006,5.6
8,2005,5.7
8,2004,7.8
8,2003,6.9
8,2002,6.5
8,2001,6.6
8,2000,6.0
