state_id,year,unemployment_rate
25,2018,3.1
25,2017,3.6
25,2016,4.3
25,2015,4.4
25,2014,5.6
25,2013,6.6
25,2012,6.9
25,2011,7.6
25,2010,9.4
25,2009,9.7
25,2008,7.7
25,2007,5.4
25,2006,4.9
25,2005,5.0
25,2004,6.0
25,2003,5.5
25,2002,5.3
25,2001,5.2
25,2000,4.3
