state_id,year,unemployment_rate
39,2018,4.0
39,2017,4.4
39,2016,4.7
39,2015,5.5
39,2014,6.7
39,2013,9.0
39,2012,9.6
39,2011,11.2
39,2010,11.1
39,2009,11.1
39,2008,9.7
39,2007,6.0
39,2006,4.8
39,2005,5.1
39,2004,5.0
39,2003,5.3
39,2002,5.3
39,2001,4.8
39,2000,4.1
