state_id,year,unemployment_rate
38,2018,4.2
38,2017,4.7
38,2016,5.3
38,2015,5.2
38,2014,5.4
38,2013,6.7
38,2012,7.9
38,2011,7.8
38,2010,8.0
38,2009,8.6
38,2008,6.6
38,2007,4.7
38,2006,4.4
38,2005,4.7
38,2004,5.3
38,2003,5.5
38,2002,5.8
38,2001,5.4
38,2000,4.3
