state_id,year,unemployment_rate
49,2018,3.0
49,2017,3.0
49,2016,3.7
49,2015,4.3
49,2014,4.9
49,2013,6.2
49,2012,6.9
49,2011,7.3
49,2010,8.1
49,2009,9.2
49,2008,6.5
49,2007,4.7
49,2006,4.8
49,2005,4.8
49,2004,4.8
49,2003,5.4
49,2002,5.5
49,2001,5.3
49,2000,3.8
