state_id,year,unemployment_rate
15,2018,2.4
15,2017,2.8
15,2016,3.5
15,2015,3.7
15,2014,4.0
15,2013,4.5
15,2012,4.9
15,2011,5.3
15,2010,5.8
15,2009,6.4
15,2008,5.3
15,2007,3.7
15,2006,3.7
15,2005,4.0
15,2004,4.5
15,2003,4.4
15,2002,4.2
15,2001,3.8
15,2000,3.0
