state_id,year,unemployment_rate
10,2018,3.7
10,2017,4.3
10,2016,5.3
10,2015,5.6
10,2014,6.5
10,2013,7.6
10,2012,8.7
10,2011,9.8
10,2010,10.6
10,2009,10.5
10,2008,8.2
10,2007,5.0
10,2006,4.4
10,2005,5.1
10,2004,5.2
10,2003,4.3
10,2002,5.0
10,2001,4.9
10,2000,3.4
