state_id,year,unemployment_rate
41,2018,2.9
41,2017,3.2
41,2016,3.1
41,2015,2.9
41,2014,3.3
41,2013,3.6
41,2012,4.0
41,2011,4.4
41,2010,5.0
41,2009,5.1
41,2008,4.0
41,2007,2.7
41,2006,3.1
41,2005,3.4
41,2004,3.9
41,2003,3.6
41,2002,3.3
41,2001,3.4
41,2000,2.6
