state_id,year,earnings,pct_change
36,2018,1285704,2.0
36,2017,1260205,0.6
36,2016,1252645,-1.4
36,2015,1270090,0.6
36,2014,1262371,1.7
36,2013,1241022,1.5
36,2012,1222393,2.7
36,2011,1190011,2.5
36,2010,1161462,-1.0
36,2009,1173494,-5.4
36,2008,1240050,1.9
36,2007,1217335,2.1
36,2006,1192548,2.9
36,2005,1158861,2.5
36,2004,1130802,0.9
36,2003,1120680,-2.1
36,2002,1145071,-2.2
