state_id,year,unemployment_rate
40,2018,3.2
40,2017,4.0
40,2016,4.6
40,2015,5.5
40,2014,6.5
40,2013,6.6
40,2012,8.5
40,2011,10.0
40,2010,10.8
40,2009,11.7
40,2008,9.2
40,2007,5.6
40,2006,6.1
40,2005,6.7
40,2004,6.8
40,2003,6.9
40,2002,6.3
40,2001,5.9
40,2000,4.0
