state_id,year,earnings,pct_change
7,2018,384332,1.3
7,2017,379223,0.8
7,2016,376028,1.2
7,2015,371748,2.6
7,2014,362289,2.6
7,2013,353198,2.3
7,2012,345329,0.8
7,2011,342585,1.2
7,2010,338605,-1.1
7,2009,342403,-5.8
7,2008,363327,-0.4
7,2007,364640,0.1
7,2006,364323,0.9
7,2005,361184,1.4
7,2004,356173,2.5
7,2003,347500,-0.1
7,2002,347690,-1.6
