state_id,year,earnings,pct_change
44,2018,1247220,3.7
44,2017,1202475,3.2
44,2016,1165414,3.8
44,2015,1122545,4.3
44,2014,1076055,3.2
44,2013,1042639,3.6
44,2012,1006278,3.9
44,2011,968664,2.4
44,2010,945990,-1.0
44,2009,955196,-6.5
44,2008,1021547,-0.3
44,2007,1024330,4.7
44,2006,978130,5.7
44,2005,925300,4.6
44,2004,884984,3.3
44,2003,857043,-0.1
44,2002,857874,-1.6
