state_id,year,earnings,pct_change
47,2018,2810692,2.8
47,2017,2735142,2.5
47,2016,2669295,3.1
47,2015,2589020,2.8
47,2014,2519468,3.2
47,2013,2442377,2.7
47,2012,2378502,2.3
47,2011,2325372,1.8
47,2010,2283231,-1.2
47,2009,2311366,-4.9
47,2008,2429793,0.5
47,2007,2416994,3.0
47,2006,2345531,3.6
47,2005,2264776,3.1
47,2004,2196183,1.8
47,2003,2157934,0.2
47,2002,2153424,-2.5
