state_id,year,unemployment_rate
42,2018,3.3
42,2017,3.5
42,2016,4.6
42,2015,4.9
42,2014,6.3
42,2013,7.1
42,2012,7.8
42,2011,8.1
42,2010,9.5
42,2009,10.5
42,2008,8.5
42,2007,5.4
42,2006,4.7
42,2005,5.3
42,2004,5.8
42,2003,5.4
42,2002,5.0
42,2001,5.7
42,2000,3.9
