state_id,year,earnings,pct_change
28,2018,1216080,3.9
28,2017,1170769,3.4
28,2016,1132119,3.3
28,2015,1095750,3.8
28,2014,1055556,4.0
28,2013,1014758,2.7
28,2012,988141,1.9
28,2011,969984,1.2
28,2010,958194,-2.8
28,2009,985611,-10.1
28,2008,1096863,-3.1
28,2007,1131609,0.6
28,2006,1125197,4.7
28,2005,1075087,6.4
28,2004,1010267,6.4
28,2003,949334,3.5
28,2002,917523,-0.4
