state_id,year,earnings,pct_change
29,2018,574083,0.9
29,2017,569014,1.1
29,2016,562809,1.9
29,2015,552285,2.0
29,2014,541440,1.4
29,2013,534080,1.3
29,2012,527252,1.3
29,2011,520327,1.3
29,2010,513531,-0.8
29,2009,517676,-4.4
29,2008,541739,-0.4
29,2007,543833,0.4
29,2006,541506,1.0
29,2005,536157,1.3
29,2004,529498,1.7
29,2003,520458,-0.2
29,2002,521454,-1.8
