state_id,year,earnings,pct_change
23,2018,2498328,1.0
23,2017,2473604,1.4
23,2016,2438627,1.5
23,2015,2402503,1.9
23,2014,2358269,1.6
23,2013,2322210,2.0
23,2012,2276259,1.8
23,2011,2236376,2.4
23,2010,2184391,-0.5
23,2009,2196044,-4.7
23,2008,2304189,-0.5
23,2007,2316102,0.9
23,2006,2296367,1.3
23,2005,2266499,1.6
23,2004,2230302,1.1
23,2003,2206420,-0.3
23,2002,2214010,-1.2
