state_id,year,unemployment_rate
22,2018,4.0
22,2017,4.6
22,2016,5.0
22,2015,4.9
22,2014,6.2
22,2013,8.3
22,2012,9.1
22,2011,9.4
22,2010,11.3
22,2009,13.9
22,2008,9.8
22,2007,7.2
22,2006,7.0
22,2005,6.8
22,2004,7.2
22,2003,6.9
22,2002,6.4
22,2001,6.3
22,2000,4.2
