state_id,year,unemployment_rate
1,2018,6.5
1,2017,6.8
1,2016,6.9
1,2015,6.7
1,2014,6.5
1,2013,7.0
1,2012,7.0
1,2011,7.4
1,2010,7.8
1,2009,8.0
1,2008,7.0
1,2007,6.4
1,2006,6.4
1,2005,6.9
1,2004,7.2
1,2003,7.8
1,2002,7.6
1,2001,6.7
1,2000,6.4
