state_id,year,unemployment_rate
12,2018,2.8
12,2017,3.0
12,2016,3.5
12,2015,4.0
12,2014,4.5
12,2013,5.4
12,2012,6.6
12,2011,7.8
12,2010,8.8
12,2009,9.2
12,2008,6.9
12,2007,3.1
12,2006,3.2
12,2005,3.8
12,2004,4.5
12,2003,5.3
12,2002,5.5
12,2001,5.6
12,2000,4.8
