state_id,year,earnings,pct_change
22,2018,3776481,1.1
22,2017,3734432,1.3
22,2016,3686126,2.1
22,2015,3610636,2.0
22,2014,3538241,2.2
22,2013,3463644,2.7
22,2012,3373672,2.7
22,2011,3283868,3.3
22,2010,3179778,0.2
22,2009,3174897,-8.4
22,2008,3464455,-2.8
22,2007,3564648,-1.4
22,2006,3613440,-1.4
22,2005,3664372,0.0
22,2004,3665091,-0.4
22,2003,3679892,-1.8
22,2002,3745997,-2.3
