state_id,year,unemployment_rate
29,2018,2.4
29,2017,2.7
29,2016,2.8
29,2015,2.9
29,2014,3.9
29,2013,4.8
29,2012,5.5
29,2011,5.4
29,2010,5.5
29,2009,6.3
29,2008,4.8
29,2007,3.5
29,2006,3.6
29,2005,3.4
29,2004,3.6
29,2003,4.2
29,2002,4.5
29,2001,4.2
29,2000,2.7
