state_id,year,unemployment_rate
2,2018,4.9
2,2017,4.8
2,2016,5.2
2,2015,5.7
2,2014,6.5
2,2013,7.4
2,2012,7.9
2,2011,8.8
2,2010,9.9
2,2009,10.9
2,2008,8.0
2,2007,4.3
2,2006,3.9
2,2005,4.5
2,2004,4.8
2,2003,5.4
2,2002,6.1
2,2001,5.7
2,2000,3.9
