state_id,year,unemployment_rate
50,2018,4.1
50,2017,4.1
50,2016,4.8
50,2015,4.9
50,2014,3.9
50,2013,4.5
50,2012,5.1
50,2011,5.6
50,2010,6.2
50,2009,7.1
50,2008,3.9
50,2007,2.8
50,2006,3.0
50,2005,3.5
50,2004,3.6
50,2003,4.1
50,2002,4.3
50,2001,3.8
50,2000,3.8
