state_id,year,unemployment_rate
47,2018,4.5
47,2017,4.6
47,2016,4.9
47,2015,5.6
47,2014,5.8
47,2013,6.6
47,2012,7.4
47,2011,8.8
47,2010,9.7
47,2009,10.4
47,2008,6.7
47,2007,4.7
47,2006,4.9
47,2005,5.2
47,2004,5.8
47,2003,7.0
47,2002,7.3
47,2001,7.3
47,2000,5.4
