state_id,year,unemployment_rate
6,2018,3.8
6,2017,4.6
6,2016,4.8
6,2015,5.5
6,2014,6.2
6,2013,7.3
6,2012,8.2
6,2011,8.3
6,2010,9.3
6,2009,8.8
6,2008,6.6
6,2007,4.9
6,2006,4.3
6,2005,4.6
6,2004,4.8
6,2003,5.3
6,2002,5.2
6,2001,3.3
6,2000,2.4
