state_id,year,earnings,pct_change
26,2018,381664,1.6
26,2017,375506,1.2
26,2016,370994,1.4
26,2015,365786,2.2
26,2014,357881,0.9
26,2013,354798,2.0
26,2012,347922,2.5
26,2011,339529,1.4
26,2010,334866,-1.2
26,2009,338854,-5.0
26,2008,356638,0.0
26,2007,356725,3.0
26,2006,346275,3.6
26,2005,334143,3.2
26,2004,323727,3.0
26,2003,314240,1.2
26,2002,310388,1.2
