state_id,year,unemployment_rate
3,2018,3.7
3,2017,3.8
3,2016,3.7
3,2015,4.3
3,2014,5.6
3,2013,6.8
3,2012,7.5
3,2011,7.8
3,2010,8.4
3,2009,8.2
3,2008,6.8
3,2007,5.1
3,2006,5.2
3,2005,5.0
3,2004,5.5
3,2003,5.9
3,2002,5.5
3,2001,5.4
3,2000,4.4
