state_id,year,earnings,pct_change
10,2018,3777824,2.1
10,2017,3699460,2.2
10,2016,3619899,3.0
10,2015,3513397,3.4
10,2014,3396684,3.6
10,2013,3278166,2.7
10,2012,3190572,1.7
10,2011,3135735,1.7
10,2010,3084772,-1.1
10,2009,3119461,-6.7
10,2008,3343661,-1.8
10,2007,3405706,1.1
10,2006,3367178,2.4
10,2005,3288867,2.6
10,2004,3206888,1.6
10,2003,3156763,-1.0
10,2002,3188907,-2.4
