state_id,year,earnings,pct_change
19,2018,518990,1.1
19,2017,513363,1.0
19,2016,508104,1.4
19,2015,500906,1.2
19,2014,494882,0.8
19,2013,490773,0.9
19,2012,486542,0.8
19,2011,482478,0.8
19,2010,478849,-0.8
19,2009,482505,-3.9
19,2008,502142,-0.1
19,2007,502686,0.8
19,2006,498942,0.7
19,2005,495573,-0.4
19,2004,497523,1.1
19,2003,492329,-0.1
19,2002,492726,-0.7
