state_id,year,earnings,pct_change
0,2018,1598129,1.5
0,2017,1574772,1.2
0,2016,1555542,1.5
0,2015,1532167,1.9
0,2014,1504320,1.3
0,2013,1485544,1.2
0,2012,1467367,1.3
0,2011,1449005,0.3
0,2010,1444072,-1.3
0,2009,1462992,-6.8
0,2008,1570188,-1.4
0,2007,1591980,1.1
0,2006,1574558,1.7
0,2005,1548068,2.6
0,2004,1509246,1.8
0,2003,1483039,-0.6
0,2002,1492477,-1.7
