state_id,year,earnings,pct_change
37,2018,1648323,3.2
37,2017,1596853,2.6
37,2016,1556370,3.1
37,2015,1509012,3.8
37,2014,1453801,3.0
37,2013,1410792,2.8
37,2012,1372310,2.2
37,2011,1342463,1.8
37,2010,1318288,-0.8
37,2009,1329126,-7.5
37,2008,1436196,-1.4
37,2007,1456874,1.6
37,2006,1433342,3.3
37,2005,1386917,3.1
37,2004,1344751,2.3
37,2003,1314854,-0.4
37,2002,1320125,-1.7
