state_id,year,unemployment_rate
32,2018,3.9
32,2017,4.6
32,2016,4.8
32,2015,4.9
32,2014,5.8
32,2013,7.1
32,2012,8.2
32,2011,8.6
32,2010,8.4
32,2009,8.9
32,2008,6.7
32,2007,4.8
32,2006,4.2
32,2005,4.9
32,2004,5.2
32,2003,6.4
32,2002,6.2
32,2001,6.0
32,2000,4.2
