state_id,year,earnings,pct_change
11,2018,536370,0.8
11,2017,531863,1.3
11,2016,525124,2.0
11,2015,514827,2.1
11,2014,504390,1.5
11,2013,497156,2.8
11,2012,483782,2.4
11,2011,472242,1.5
11,2010,465119,-1.0
11,2009,469706,-5.7
11,2008,498223,-1.7
11,2007,506945,1.3
11,2006,500515,2.7
11,2005,487265,4.0
11,2004,468748,3.2
11,2003,454089,2.2
11,2002,444519,-0.4
