state_id,year,unemployment_rate
0,2018,3.8
0,2017,3.9
0,2016,5.7
0,2015,6.0
0,2014,6.1
0,2013,7.3
0,2012,7.6
0,2011,8.3
0,2010,10.3
0,2009,11.8
0,2008,8.1
0,2007,4.3
0,2006,3.9
0,2005,4.2
0,2004,5.2
0,2003,6.0
0,2002,5.8
0,2001,6.0
0,2000,4.6
