state_id,year,earnings,pct_change
2,2018,2436592,3.2
2,2017,2360211,2.9
2,2016,2294353,3.1
2,2015,2224536,3.3
2,2014,2153171,2.4
2,2013,2102853,2.8
2,2012,2045349,2.6
2,2011,1992727,1.8
2,2010,1958428,-1.8
2,2009,1993844,-8.3
2,2008,2174919,-3.3
2,2007,2248274,1.0
2,2006,2225734,5.6
2,2005,2107545,6.4
2,2004,1980818,4.1
2,2003,1902998,1.4
2,2002,1876764,-0.8
